OrderID,UnitPrice,Quantity,Discount,StandardCost,OrderDate,ProductName,CategoryID
10696,12,18,0,9.75,10/8/2007,Spegesild,8
10697,9.2,7,0.25,8.125,10/8/2007,Teatime Chocolate Biscuits,3
10697,18,9,0.25,13.6825,10/8/2007,Steeleye Stout,1
10697,13.25,30,0.25,9.1,10/8/2007,Escargots de Bourgogne,8
10697,15,30,0.25,15.1125,10/8/2007,Outback Lager,1
10698,21,15,0,8.2875,10/9/2007,Queso Cabrales,4
10698,39,8,0.050000001,10.075,10/9/2007,Alice Mutton,6
10698,123.79,12,0.050000001,29.9,10/9/2007,Thüringer Rostbratwurst,6
10698,21.05,65,0.050000001,7.8,10/9/2007,Louisiana Fiery Hot Pepper Sauce,2
10698,15,8,0.050000001,15.1125,10/9/2007,Outback Lager,1
10699,9.5,12,0,15.6,10/9/2007,Zaanse koeken,3
10700,18,5,0.200000003,25.35,10/10/2007,Chai,1
10700,14,12,0.200000003,6.5,10/10/2007,Sasquatch Ale,1
10700,12.5,40,0.200000003,5.98,10/10/2007,Scottish Longbreads,3
10700,21.5,60,0.200000003,4.8425,10/10/2007,Fløtemysost,4
10701,55,42,0.150000006,28.535,10/13/2007,Raclette Courdavault,4
10701,21.5,20,0.150000006,4.8425,10/13/2007,Fløtemysost,4
10701,18,35,0.150000006,21.6125,10/13/2007,Lakkalikööri,1
10702,10,6,0,11.96,10/13/2007,Aniseed Syrup,2
10702,18,15,0,21.6125,10/13/2007,Lakkalikööri,1
10703,19,5,0,6.5,10/14/2007,Chang,1
10703,55,35,0,28.535,10/14/2007,Raclette Courdavault,4
10703,15,35,0,19.5,10/14/2007,Röd Kaviar,8
10704,22,6,0,22.1,10/14/2007,Chef Anton's Cajun Seasoning,2
10704,4.5,35,0,12.6425,10/14/2007,Guaraná Fantástica,1
10704,12.75,24,0,11.3425,10/14/2007,Chocolade,3
10705,12.5,20,0,3.9,10/15/2007,Gorgonzola Telino,4
10705,32,4,0,11.7,10/15/2007,Mascarpone Fabioli,4
10706,17.45,20,0,1.625,10/16/2007,Pavlova,3
10706,46,24,0,26,10/16/2007,Ipoh Coffee,1
10706,55,8,0,28.535,10/16/2007,Raclette Courdavault,4
10707,24,21,0,9.75,10/16/2007,Pâté chinois,6
10707,19.5,40,0,29.64,10/16/2007,Ravioli Angelo,5
10707,15,28,0.150000006,15.1125,10/16/2007,Outback Lager,1
10708,21.35,4,0,40.625,10/17/2007,Chef Anton's Gumbo Mix,2
10708,19,5,0,11.05,10/17/2007,Inlagd Sill,8
10709,40,40,0,11.7,10/17/2007,Northwoods Cranberry Sauce,2
10709,53,28,0,24.7,10/17/2007,Manjimup Dried Apples,7
10709,34,10,0,8.125,10/17/2007,Camembert Pierrot,4
10710,9.2,5,0,8.125,10/20/2007,Teatime Chocolate Biscuits,3
10710,9.5,5,0,15.6,10/20/2007,Zaanse koeken,3
10711,9.2,12,0,8.125,10/21/2007,Teatime Chocolate Biscuits,3
10711,9.65,42,0,22.62,10/21/2007,Jack's New England Clam Chowder,8
10711,32.8,120,0,12.675,10/21/2007,Perth Pasties,6
10712,32.8,3,0.050000001,12.675,10/21/2007,Perth Pasties,6
10712,38,30,0,6.175,10/21/2007,Gnocchi di nonna Alice,5
10713,31,18,0,13.8775,10/22/2007,Ikura,8
10713,31.23,30,0,13.65,10/22/2007,Gumbär Gummibärchen,3
10713,9.5,110,0,8.45,10/22/2007,Røgede sild,8
10713,12,24,0,9.75,10/22/2007,Spegesild,8
10714,19,30,0.25,6.5,10/22/2007,Chang,1
10714,39,27,0.25,10.075,10/22/2007,Alice Mutton,6
10714,9.5,50,0.25,15.6,10/22/2007,Zaanse koeken,3
10714,38,18,0.25,6.175,10/22/2007,Gnocchi di nonna Alice,5
10714,13.25,12,0.25,9.1,10/22/2007,Escargots de Bourgogne,8
10715,31,21,0,13.8775,10/23/2007,Ikura,8
10715,21.5,30,0,4.8425,10/23/2007,Fløtemysost,4
10716,10,5,0,16.9,10/24/2007,Sir Rodney's Scones,3
10716,53,7,0,24.7,10/24/2007,Manjimup Dried Apples,7
10716,28.5,10,0,9.1,10/24/2007,Sirop d'érable,2
10717,10,32,0.050000001,16.9,10/24/2007,Sir Rodney's Scones,3
10717,7.45,15,0,5.0375,10/24/2007,Tourtière,6
10717,36,25,0.050000001,80.4635,10/24/2007,Gudbrandsdalsost,4
10718,38,36,0,171.275,10/27/2007,Queso Manchego La Pastora,4
10718,17.45,20,0,1.625,10/27/2007,Pavlova,3
10718,19,40,0,11.05,10/27/2007,Inlagd Sill,8
10718,49.3,20,0,52.65,10/27/2007,Tarte au sucre,3
10719,62.5,12,0.25,24.7,10/27/2007,Carnarvon Tigers,8
10719,25.89,3,0.25,6.2725,10/27/2007,Nord-Ost Matjeshering,8
10719,7.45,40,0.25,5.0375,10/27/2007,Tourtière,6
10720,18,21,0,13.6825,10/28/2007,Steeleye Stout,1
10720,21.5,8,0,4.8425,10/28/2007,Fløtemysost,4
10721,19.45,50,0.050000001,9.1,10/29/2007,Gula Malacca,2
10722,19,3,0,6.5,10/29/2007,Chang,1
10722,12.5,50,0,3.9,10/29/2007,Gorgonzola Telino,4
10722,12.5,45,0,5.98,10/29/2007,Scottish Longbreads,3
10722,7.75,42,0,28.535,10/29/2007,Rhönbräu Klosterbier,1
10723,31.23,15,0,13.65,10/30/2007,Gumbär Gummibärchen,3
10724,31,16,0,13.8775,10/30/2007,Ikura,8
10724,28.5,5,0,9.1,10/30/2007,Sirop d'érable,2
10725,9.65,12,0,22.62,10/31/2007,Jack's New England Clam Chowder,8
10725,7,4,0,35.75,10/31/2007,Filo Mix,5
10725,24,6,0,9.75,10/31/2007,Pâté chinois,6
10726,22,25,0,22.1,11/3/2007,Chef Anton's Cajun Seasoning,2
10726,21,5,0,8.2875,11/3/2007,Queso Cabrales,4
10727,39,20,0.050000001,10.075,11/3/2007,Alice Mutton,6
10727,38,10,0.050000001,6.175,11/3/2007,Gnocchi di nonna Alice,5
10727,55,10,0.050000001,28.535,11/3/2007,Raclette Courdavault,4
10728,25.89,15,0,6.2725,11/4/2007,Nord-Ost Matjeshering,8
10728,18.4,6,0,63.05,11/4/2007,Boston Crab Meat,8
10728,24,12,0,9.75,11/4/2007,Pâté chinois,6
10728,34,15,0,8.125,11/4/2007,Camembert Pierrot,4
10729,18,50,0,25.35,11/4/2007,Chai,1
10729,10,30,0,16.9,11/4/2007,Sir Rodney's Scones,3
10729,16.25,40,0,13.65,11/4/2007,Valkoinen suklaa,3
10730,17.45,15,0.050000001,1.625,11/5/2007,Pavlova,3
10730,12.5,3,0.050000001,3.9,11/5/2007,Gorgonzola Telino,4
10730,21.05,10,0.050000001,7.8,11/5/2007,Louisiana Fiery Hot Pepper Sauce,2
10731,10,40,0.050000001,16.9,11/6/2007,Sir Rodney's Scones,3
10731,53,30,0.050000001,24.7,11/6/2007,Manjimup Dried Apples,7
10732,18,20,0,21.6125,11/6/2007,Lakkalikööri,1
10733,23.25,16,0,4.55,11/7/2007,Tofu,7
10733,45.6,20,0,12.35,11/7/2007,Rössle Sauerkraut,7
10733,7,25,0,35.75,11/7/2007,Filo Mix,5
10734,25,30,0,11.7,11/7/2007,Grandma's Boysenberry Spread,2
10734,25.89,15,0,6.2725,11/7/2007,Nord-Ost Matjeshering,8
10734,18,20,0,21.6125,11/7/2007,Lakkalikööri,1
10735,28.5,20,0.100000001,9.1,11/10/2007,Sirop d'érable,2
10735,13,2,0.100000001,6.175,11/10/2007,Original Frankfurter grüne Soße,2
10736,21.05,40,0,7.8,11/11/2007,Louisiana Fiery Hot Pepper Sauce,2
10736,7.75,20,0,28.535,11/11/2007,Rhönbräu Klosterbier,1
10737,6,4,0,8.6125,11/11/2007,Konbu,8
10737,9.65,12,0,22.62,11/11/2007,Jack's New England Clam Chowder,8
10738,17.45,3,0,1.625,11/12/2007,Pavlova,3
10739,19,6,0,11.05,11/12/2007,Inlagd Sill,8
10739,7,18,0,35.75,11/12/2007,Filo Mix,5
10740,45.6,5,0.200000003,12.35,11/13/2007,Rössle Sauerkraut,7
10740,18,35,0.200000003,13.6825,11/13/2007,Steeleye Stout,1
10740,9.5,40,0.200000003,8.45,11/13/2007,Røgede sild,8
10740,38,14,0.200000003,6.175,11/13/2007,Gnocchi di nonna Alice,5
10741,19,15,0.200000003,6.5,11/14/2007,Chang,1
10742,10,20,0,11.96,11/14/2007,Aniseed Syrup,2
10742,34,50,0,8.125,11/14/2007,Camembert Pierrot,4
10742,34.8,35,0,5.85,11/14/2007,Mozzarella di Giovanni,4
10743,12,28,0.050000001,9.75,11/17/2007,Spegesild,8
10744,18.4,50,0.200000003,63.05,11/17/2007,Boston Crab Meat,8
10745,62.5,24,0,24.7,11/18/2007,Carnarvon Tigers,8
10745,19.45,16,0,9.1,11/18/2007,Gula Malacca,2
10745,55,45,0,28.535,11/18/2007,Raclette Courdavault,4
10745,34.8,7,0,5.85,11/18/2007,Mozzarella di Giovanni,4
10746,6,6,0,8.6125,11/19/2007,Konbu,8
10746,14,28,0,16.8285,11/19/2007,Singaporean Hokkien Fried Mee,5
10746,49.3,9,0,52.65,11/19/2007,Tarte au sucre,3
10746,36,40,0,80.4635,11/19/2007,Gudbrandsdalsost,4
10747,12.5,8,0,3.9,11/19/2007,Gorgonzola Telino,4
10747,9.65,35,0,22.62,11/19/2007,Jack's New England Clam Chowder,8
10747,43.9,9,0,6.5,11/19/2007,Vegie-spread,2
10747,36,30,0,80.4635,11/19/2007,Gudbrandsdalsost,4
10748,9,44,0,23.4,11/20/2007,Tunnbröd,5
10748,18.4,40,0,63.05,11/20/2007,Boston Crab Meat,8
10748,38,28,0,6.175,11/20/2007,Gnocchi di nonna Alice,5
10749,38,15,0,6.175,11/20/2007,Gnocchi di nonna Alice,5
10749,55,6,0,28.535,11/20/2007,Raclette Courdavault,4
10749,18,10,0,21.6125,11/20/2007,Lakkalikööri,1
10750,23.25,5,0.150000006,4.55,11/21/2007,Tofu,7
10750,9.5,40,0.150000006,8.45,11/21/2007,Røgede sild,8
10750,55,25,0.150000006,28.535,11/21/2007,Raclette Courdavault,4
10751,31.23,12,0.100000001,13.65,11/24/2007,Gumbär Gummibärchen,3
10751,25.89,30,0,6.2725,11/24/2007,Nord-Ost Matjeshering,8
10751,16.25,20,0.100000001,13.65,11/24/2007,Valkoinen suklaa,3
10751,15,15,0,19.5,11/24/2007,Röd Kaviar,8
10752,18,8,0,25.35,11/24/2007,Chai,1
10752,36,3,0,80.4635,11/24/2007,Gudbrandsdalsost,4
10753,9.5,4,0,8.45,11/25/2007,Røgede sild,8
10753,10,5,0,10.5625,11/25/2007,Longlife Tofu,7
10754,18.4,3,0,63.05,11/25/2007,Boston Crab Meat,8
10755,9.5,30,0.25,15.6,11/26/2007,Zaanse koeken,3
10755,38,30,0.25,6.175,11/26/2007,Gnocchi di nonna Alice,5
10755,19.5,14,0.25,29.64,11/26/2007,Ravioli Angelo,5
10755,36,25,0.25,80.4635,11/26/2007,Gudbrandsdalsost,4
10756,62.5,21,0.200000003,24.7,11/27/2007,Carnarvon Tigers,8
10756,19,20,0.200000003,11.05,11/27/2007,Inlagd Sill,8
10756,12.5,6,0.200000003,5.98,11/27/2007,Scottish Longbreads,3
10756,36,20,0.200000003,80.4635,11/27/2007,Gudbrandsdalsost,4
10757,14,30,0,6.5,11/27/2007,Sasquatch Ale,1
10757,55,7,0,28.535,11/27/2007,Raclette Courdavault,4
10757,49.3,30,0,52.65,11/27/2007,Tarte au sucre,3
10757,33.25,24,0,18.525,11/27/2007,Wimmers gute Semmelknödel,5
10758,31.23,20,0,13.65,11/28/2007,Gumbär Gummibärchen,3
10758,7,60,0,35.75,11/28/2007,Filo Mix,5
10758,15,40,0,15.1125,11/28/2007,Outback Lager,1
10759,32,10,0,11.7,11/28/2007,Mascarpone Fabioli,4
10760,14,12,0.25,20.2995,12/1/2007,NuNuCa Nuß-Nougat-Creme,3
10760,43.9,40,0,20.15,12/1/2007,Schoggi Schokolade,3
10760,46,30,0.25,26,12/1/2007,Ipoh Coffee,1
10761,14,35,0.25,20.2995,12/2/2007,NuNuCa Nuß-Nougat-Creme,3
10761,7.75,18,0,28.535,12/2/2007,Rhönbräu Klosterbier,1
10762,18,16,0,13,12/2/2007,Chartreuse verte,1
10762,9.5,30,0,15.6,12/2/2007,Zaanse koeken,3
10762,53,28,0,24.7,12/2/2007,Manjimup Dried Apples,7
10762,38,60,0,6.175,12/2/2007,Gnocchi di nonna Alice,5
10763,10,40,0,16.9,12/3/2007,Sir Rodney's Scones,3
10763,21,6,0,2.925,12/3/2007,Gustaf's Knäckebröd,5
10763,4.5,20,0,12.6425,12/3/2007,Guaraná Fantástica,1
10764,10,20,0.100000001,11.96,12/3/2007,Aniseed Syrup,2
10764,18,130,0.100000001,13,12/3/2007,Chartreuse verte,1
10765,21.05,80,0.100000001,7.8,12/4/2007,Louisiana Fiery Hot Pepper Sauce,2
10766,19,40,0,6.5,12/5/2007,Chang,1
10766,30,35,0,12.35,12/5/2007,Uncle Bob's Organic Dried Pears,7
10766,12.5,40,0,5.98,12/5/2007,Scottish Longbreads,3
10767,14,2,0,16.8285,12/5/2007,Singaporean Hokkien Fried Mee,5
10768,21,4,0,2.925,12/8/2007,Gustaf's Knäckebröd,5
10768,12.5,50,0,3.9,12/8/2007,Gorgonzola Telino,4
10768,34,15,0,8.125,12/8/2007,Camembert Pierrot,4
10768,21.5,12,0,4.8425,12/8/2007,Fløtemysost,4
10769,9.65,30,0.050000001,22.62,12/8/2007,Jack's New England Clam Chowder,8
10769,7,15,0.050000001,35.75,12/8/2007,Filo Mix,5
10769,28.5,20,0,9.1,12/8/2007,Sirop d'érable,2
10769,49.3,15,0,52.65,12/8/2007,Tarte au sucre,3
10770,21,15,0.25,8.2875,12/9/2007,Queso Cabrales,4
10771,21.5,16,0,4.8425,12/10/2007,Fløtemysost,4
10772,123.79,18,0,29.9,12/10/2007,Thüringer Rostbratwurst,6
10772,55,25,0,28.535,12/10/2007,Raclette Courdavault,4
10773,39,33,0,10.075,12/11/2007,Alice Mutton,6
10773,12.5,70,0.200000003,3.9,12/11/2007,Gorgonzola Telino,4
10773,7.75,7,0.200000003,28.535,12/11/2007,Rhönbräu Klosterbier,1
10774,12.5,2,0.25,3.9,12/11/2007,Gorgonzola Telino,4
10774,17,50,0,11.7,12/11/2007,Louisiana Hot Spiced Okra,2
10775,31,6,0,13.8775,12/12/2007,Ikura,8
10775,14,3,0,32.045,12/12/2007,Laughing Lumberjack Lager,1
10776,12.5,16,0.050000001,3.9,12/15/2007,Gorgonzola Telino,4
10776,14,12,0.050000001,16.8285,12/15/2007,Singaporean Hokkien Fried Mee,5
10776,9.5,27,0.050000001,8.45,12/15/2007,Røgede sild,8
10776,53,120,0.050000001,24.7,12/15/2007,Manjimup Dried Apples,7
10777,14,20,0.200000003,16.8285,12/15/2007,Singaporean Hokkien Fried Mee,5
10778,9.65,10,0,22.62,12/16/2007,Jack's New England Clam Chowder,8
10779,17.45,20,0,1.625,12/16/2007,Pavlova,3
10779,49.3,20,0,52.65,12/16/2007,Tarte au sucre,3
10780,15,35,0,15.1125,12/16/2007,Outback Lager,1
10780,13,15,0,6.175,12/16/2007,Original Frankfurter grüne Soße,2
10781,7.45,3,0.200000003,5.0375,12/17/2007,Tourtière,6
10781,38,20,0.200000003,6.175,12/17/2007,Gnocchi di nonna Alice,5
10781,10,35,0,10.5625,12/17/2007,Longlife Tofu,7
10782,12.5,1,0,3.9,12/17/2007,Gorgonzola Telino,4
10783,12.5,10,0,3.9,12/18/2007,Gorgonzola Telino,4
10783,263.5,5,0,20.8,12/18/2007,Côte de Blaye,1
10784,19,30,0,11.05,12/18/2007,Inlagd Sill,8
10784,18,2,0.150000006,13,12/18/2007,Chartreuse verte,1
10784,34.8,30,0.150000006,5.85,12/18/2007,Mozzarella di Giovanni,4
10785,31,10,0,13.8775,12/18/2007,Ikura,8
10785,7.75,10,0,28.535,12/18/2007,Rhönbräu Klosterbier,1
10786,40,30,0.200000003,11.7,12/19/2007,Northwoods Cranberry Sauce,2
10786,25.89,15,0.200000003,6.2725,12/19/2007,Nord-Ost Matjeshering,8
10786,7.75,42,0.200000003,28.535,12/19/2007,Rhönbräu Klosterbier,1
10787,19,15,0.050000001,6.5,12/19/2007,Chang,1
10787,123.79,20,0.050000001,29.9,12/19/2007,Thüringer Rostbratwurst,6
10788,9.2,50,0.050000001,8.125,12/22/2007,Teatime Chocolate Biscuits,3
10788,7.75,40,0.050000001,28.535,12/22/2007,Rhönbräu Klosterbier,1
10789,62.5,30,0,24.7,12/22/2007,Carnarvon Tigers,8
10789,18,15,0,13.6825,12/22/2007,Steeleye Stout,1
10789,43.9,30,0,6.5,12/22/2007,Vegie-spread,2
10789,12.5,18,0,5.98,12/22/2007,Scottish Longbreads,3
10790,30,3,0.150000006,12.35,12/22/2007,Uncle Bob's Organic Dried Pears,7
10790,38,20,0.150000006,6.175,12/22/2007,Gnocchi di nonna Alice,5
10791,123.79,14,0.050000001,29.9,12/23/2007,Thüringer Rostbratwurst,6
10791,9.65,20,0.050000001,22.62,12/23/2007,Jack's New England Clam Chowder,8
10792,19,10,0,6.5,12/23/2007,Chang,1
10792,7.45,3,0,5.0375,12/23/2007,Tourtière,6
10792,12.5,15,0,5.98,12/23/2007,Scottish Longbreads,3
10793,9.65,14,0,22.62,12/24/2007,Jack's New England Clam Chowder,8
10793,7,8,0,35.75,12/24/2007,Filo Mix,5
10794,23.25,15,0.200000003,4.55,12/24/2007,Tofu,7
10794,7.45,6,0.200000003,5.0375,12/24/2007,Tourtière,6
10795,17.45,65,0,1.625,12/24/2007,Pavlova,3
10795,39,35,0.25,10.075,12/24/2007,Alice Mutton,6
10796,31.23,21,0.200000003,13.65,12/25/2007,Gumbär Gummibärchen,3
10796,19.45,10,0,9.1,12/25/2007,Gula Malacca,2
10796,33.25,35,0.200000003,18.525,12/25/2007,Wimmers gute Semmelknödel,5
10796,36,24,0.200000003,80.4635,12/25/2007,Gudbrandsdalsost,4
10797,21,20,0,8.2875,12/25/2007,Queso Cabrales,4
10798,49.3,2,0,52.65,12/26/2007,Tarte au sucre,3
10798,34.8,10,0,5.85,12/26/2007,Mozzarella di Giovanni,4
10799,6,20,0.150000006,8.6125,12/26/2007,Konbu,8
10799,4.5,20,0.150000006,12.6425,12/26/2007,Guaraná Fantástica,1
10799,55,25,0,28.535,12/26/2007,Raclette Courdavault,4
10800,21,50,0.100000001,8.2875,12/26/2007,Queso Cabrales,4
10800,53,10,0.100000001,24.7,12/26/2007,Manjimup Dried Apples,7
10800,7.45,7,0.100000001,5.0375,12/26/2007,Tourtière,6
10801,39,40,0.25,10.075,12/29/2007,Alice Mutton,6
10801,123.79,20,0.25,29.9,12/29/2007,Thüringer Rostbratwurst,6
10802,25.89,25,0.25,6.2725,12/29/2007,Nord-Ost Matjeshering,8
10802,53,30,0.25,24.7,12/29/2007,Manjimup Dried Apples,7
10802,24,60,0.25,9.75,12/29/2007,Pâté chinois,6
10802,49.3,5,0.25,52.65,12/29/2007,Tarte au sucre,3
10803,9.2,24,0.050000001,8.125,12/30/2007,Teatime Chocolate Biscuits,3
10803,14,15,0.050000001,20.2995,12/30/2007,NuNuCa Nuß-Nougat-Creme,3
10803,55,15,0.050000001,28.535,12/30/2007,Raclette Courdavault,4
10804,31,36,0,13.8775,12/30/2007,Ikura,8
10804,45.6,24,0,12.35,12/30/2007,Rössle Sauerkraut,7
10804,20,4,0.150000006,21.32,12/30/2007,Maxilaku,3
10805,14,10,0,6.5,12/30/2007,Sasquatch Ale,1
10805,263.5,10,0,20.8,12/30/2007,Côte de Blaye,1
10806,19,20,0.25,6.5,12/31/2007,Chang,1
10806,21.05,2,0,7.8,12/31/2007,Louisiana Fiery Hot Pepper Sauce,2
10806,10,15,0.25,10.5625,12/31/2007,Longlife Tofu,7
10807,18.4,1,0,63.05,12/31/2007,Boston Crab Meat,8
10808,38,20,0.150000006,6.175,1/1/2008,Gnocchi di nonna Alice,5
10808,18,50,0.150000006,21.6125,1/1/2008,Lakkalikööri,1
10809,7,20,0,35.75,1/1/2008,Filo Mix,5
10810,6,7,0,8.6125,1/1/2008,Konbu,8
10810,14,5,0,20.2995,1/1/2008,NuNuCa Nuß-Nougat-Creme,3
10810,15,5,0,15.1125,1/1/2008,Outback Lager,1
10811,9.2,15,0,8.125,1/2/2008,Teatime Chocolate Biscuits,3
10811,9,18,0,23.4,1/2/2008,Tunnbröd,5
10811,18.4,30,0,63.05,1/2/2008,Boston Crab Meat,8
10812,12.5,16,0.100000001,3.9,1/2/2008,Gorgonzola Telino,4
10812,34.8,40,0.100000001,5.85,1/2/2008,Mozzarella di Giovanni,4
10812,13,20,0,6.175,1/2/2008,Original Frankfurter grüne Soße,2
10813,19,12,0.200000003,6.5,1/5/2008,Chang,1
10813,12,35,0,9.75,1/5/2008,Spegesild,8
10814,9.65,20,0,22.62,1/5/2008,Jack's New England Clam Chowder,8
10814,46,20,0.150000006,26,1/5/2008,Ipoh Coffee,1
10814,12.75,8,0.150000006,11.3425,1/5/2008,Chocolade,3
10814,28.5,30,0.150000006,9.1,1/5/2008,Sirop d'érable,2
10815,2.5,16,0,9.1,1/5/2008,Geitost,4
10816,263.5,30,0.050000001,20.8,1/6/2008,Côte de Blaye,1
10816,49.3,20,0.050000001,52.65,1/6/2008,Tarte au sucre,3
10817,31.23,40,0.150000006,13.65,1/6/2008,Gumbär Gummibärchen,3
10817,263.5,30,0,20.8,1/6/2008,Côte de Blaye,1
10817,18.4,60,0.150000006,63.05,1/6/2008,Boston Crab Meat,8
10817,49.3,25,0.150000006,52.65,1/6/2008,Tarte au sucre,3
10818,32,20,0,11.7,1/7/2008,Mascarpone Fabioli,4
10818,9.65,20,0,22.62,1/7/2008,Jack's New England Clam Chowder,8
10819,46,7,0,26,1/7/2008,Ipoh Coffee,1
10819,7.75,20,0,28.535,1/7/2008,Rhönbräu Klosterbier,1
10820,38,30,0,6.175,1/7/2008,Gnocchi di nonna Alice,5
10821,18,20,0,13.6825,1/8/2008,Steeleye Stout,1
10821,53,6,0,24.7,1/8/2008,Manjimup Dried Apples,7
10822,49.3,3,0,52.65,1/8/2008,Tarte au sucre,3
10822,15,6,0,15.1125,1/8/2008,Outback Lager,1
10823,21,20,0.100000001,8.2875,1/9/2008,Queso Cabrales,4
10823,19.5,15,0,29.64,1/9/2008,Ravioli Angelo,5
10823,55,40,0.100000001,28.535,1/9/2008,Raclette Courdavault,4
10823,13,15,0.100000001,6.175,1/9/2008,Original Frankfurter grüne Soße,2
10824,9.65,12,0,22.62,1/9/2008,Jack's New England Clam Chowder,8
10824,15,9,0,15.1125,1/9/2008,Outback Lager,1
10825,31.23,12,0,13.65,1/9/2008,Gumbär Gummibärchen,3
10825,32.8,20,0,12.675,1/9/2008,Perth Pasties,6
10826,12.5,35,0,3.9,1/12/2008,Gorgonzola Telino,4
10826,19.5,15,0,29.64,1/12/2008,Ravioli Angelo,5
10827,31,15,0,13.8775,1/12/2008,Ikura,8
10827,18,21,0,13,1/12/2008,Chartreuse verte,1
10828,81,5,0,16.25,1/13/2008,Sir Rodney's Marmalade,3
10828,263.5,2,0,20.8,1/13/2008,Côte de Blaye,1
10829,19,10,0,6.5,1/13/2008,Chang,1
10829,40,20,0,11.7,1/13/2008,Northwoods Cranberry Sauce,2
10829,6,10,0,8.6125,1/13/2008,Konbu,8
10829,34,21,0,8.125,1/13/2008,Camembert Pierrot,4
10830,25,6,0,11.7,1/13/2008,Grandma's Boysenberry Spread,2
10830,18,28,0,13,1/13/2008,Chartreuse verte,1
10830,34,30,0,8.125,1/13/2008,Camembert Pierrot,4
10830,12.5,24,0,5.98,1/13/2008,Scottish Longbreads,3
10831,9.2,2,0,8.125,1/14/2008,Teatime Chocolate Biscuits,3
10831,18,8,0,13.6825,1/14/2008,Steeleye Stout,1
10831,263.5,8,0,20.8,1/14/2008,Côte de Blaye,1
10831,46,9,0,26,1/14/2008,Ipoh Coffee,1
10832,6,3,0.200000003,8.6125,1/14/2008,Konbu,8
10832,14,10,0.200000003,20.2995,1/14/2008,NuNuCa Nuß-Nougat-Creme,3
10832,19.45,16,0.200000003,9.1,1/14/2008,Gula Malacca,2
10832,33.25,3,0,18.525,1/14/2008,Wimmers gute Semmelknödel,5
10833,30,20,0.100000001,12.35,1/15/2008,Uncle Bob's Organic Dried Pears,7
10833,12.5,9,0.100000001,3.9,1/15/2008,Gorgonzola Telino,4
10833,32.8,9,0.100000001,12.675,1/15/2008,Perth Pasties,6
10834,123.79,8,0.050000001,29.9,1/15/2008,Thüringer Rostbratwurst,6
10834,25.89,20,0.050000001,6.2725,1/15/2008,Nord-Ost Matjeshering,8
10835,55,15,0,28.535,1/15/2008,Raclette Courdavault,4
10835,13,2,0.200000003,6.175,1/15/2008,Original Frankfurter grüne Soße,2
10836,21,52,0,2.925,1/16/2008,Gustaf's Knäckebröd,5
10836,18,6,0,13.6825,1/16/2008,Steeleye Stout,1
10836,19.5,24,0,29.64,1/16/2008,Ravioli Angelo,5
10836,34,60,0,8.125,1/16/2008,Camembert Pierrot,4
10836,33.25,30,0,18.525,1/16/2008,Wimmers gute Semmelknödel,5
10837,6,6,0,8.6125,1/16/2008,Konbu,8
10837,18.4,25,0,63.05,1/16/2008,Boston Crab Meat,8
10837,9.5,40,0.25,15.6,1/16/2008,Zaanse koeken,3
10837,18,21,0.25,21.6125,1/16/2008,Lakkalikööri,1
10838,18,4,0.25,25.35,1/19/2008,Chai,1
10838,62.5,25,0.25,24.7,1/19/2008,Carnarvon Tigers,8
10838,19,50,0.25,11.05,1/19/2008,Inlagd Sill,8
10839,13.25,30,0.100000001,9.1,1/19/2008,Escargots de Bourgogne,8
10839,34.8,15,0.100000001,5.85,1/19/2008,Mozzarella di Giovanni,4
10840,14,6,0.200000003,20.2995,1/19/2008,NuNuCa Nuß-Nougat-Creme,3
10840,18,10,0.200000003,13,1/19/2008,Chartreuse verte,1
10841,31,16,0,13.8775,1/20/2008,Ikura,8
10841,38,30,0,6.175,1/20/2008,Gnocchi di nonna Alice,5
10841,55,50,0,28.535,1/20/2008,Raclette Courdavault,4
10841,13,15,0,6.175,1/20/2008,Original Frankfurter grüne Soße,2
10842,21,15,0,8.2875,1/20/2008,Queso Cabrales,4
10842,46,5,0,26,1/20/2008,Ipoh Coffee,1
10842,12.5,20,0,5.98,1/20/2008,Scottish Longbreads,3
10842,15,12,0,15.1125,1/20/2008,Outback Lager,1
10843,53,4,0.25,24.7,1/21/2008,Manjimup Dried Apples,7
10844,21,35,0,2.925,1/21/2008,Gustaf's Knäckebröd,5
10845,9,70,0.100000001,23.4,1/21/2008,Tunnbröd,5
10845,18,25,0.100000001,13.6825,1/21/2008,Steeleye Stout,1
10845,14,42,0.100000001,16.8285,1/21/2008,Singaporean Hokkien Fried Mee,5
10845,13.25,60,0.100000001,9.1,1/21/2008,Escargots de Bourgogne,8
10845,33.25,48,0,18.525,1/21/2008,Wimmers gute Semmelknödel,5
10846,22,21,0,22.1,1/22/2008,Chef Anton's Cajun Seasoning,2
10846,15,30,0,15.1125,1/22/2008,Outback Lager,1
10846,10,20,0,10.5625,1/22/2008,Longlife Tofu,7
10847,18,80,0.200000003,25.35,1/22/2008,Chai,1
10847,9.2,12,0.200000003,8.125,1/22/2008,Teatime Chocolate Biscuits,3
10847,26,60,0.200000003,34.45,1/22/2008,Gravad lax,8
10847,9.5,36,0.200000003,8.45,1/22/2008,Røgede sild,8
10847,34,45,0.200000003,8.125,1/22/2008,Camembert Pierrot,4
10847,21.5,55,0.200000003,4.8425,1/22/2008,Fløtemysost,4
10848,21.35,30,0,40.625,1/23/2008,Chef Anton's Gumbo Mix,2
