"enrollee_id","city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
29107,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Public Sector","1",107,1
27981,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","1000-4999","Pvt Ltd",">4",15,0
2059,"city_61",0.9129999999999999,"Male","Has relevent experience","no_enrollment","Phd","STEM","15","10/49","Funded Startup",">4",76,0
31736,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd",">4",97,0
32818,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","Other","2","10/49","Pvt Ltd","1",40,0
31729,"city_61",0.9129999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Funded Startup","1",33,0
33167,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","4","10/49","Pvt Ltd","1",194,1
25403,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","2","100-500","Pvt Ltd","1",168,0
27349,"city_40",0.7759999999999999,"Female","No relevent experience","no_enrollment","Masters","STEM","1","10/49","Pvt Ltd","never",19,1
26166,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","100-500","Pvt Ltd","4",83,0
31449,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM","2","<10","Early Stage Startup","1",4,0
5,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","<10","Early Stage Startup","1",12,0
27070,"city_57",0.866,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd",">4",15,0
33254,"city_160",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd",">4",120,1
1888,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","5000-9999","Pvt Ltd",">4",31,1
26871,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","1",190,0
887,"city_103",0.92,"Male","Has relevent experience","Part time course","Graduate","Other","6","50-99","Pvt Ltd","never",83,0
2410,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","1",101,0
26356,"city_103",0.92,"Female","No relevent experience","no_enrollment","Phd","STEM","13","100-500","Public Sector","2",79,0
5878,"city_93",0.865,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd","2",142,1
28952,"city_103",0.92,"Male","No relevent experience","Part time course","Graduate","STEM","3","100-500","Pvt Ltd","1",12,1
28042,"city_114",0.9259999999999999,"Male","No relevent experience","Part time course","Graduate","STEM","5","10000+","Pvt Ltd","1",58,0
26958,"city_103",0.92,"Male","No relevent experience","no_enrollment","Masters","STEM","4","1000-4999","Pvt Ltd","2",60,1
13490,"city_114",0.9259999999999999,"Male","Has relevent experience","Full time course","Graduate","STEM","19","10/49","Funded Startup","1",12,1
16310,"city_28",0.9390000000000001,"Male","No relevent experience","Part time course","Graduate","STEM","12","50-99","Pvt Ltd",">4",44,0
30140,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",7,1
19452,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","5000-9999","Pvt Ltd",">4",72,1
4034,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","100-500","Pvt Ltd",">4",11,0
4817,"city_21",0.624,"Female","No relevent experience","no_enrollment","Graduate","STEM","2","10000+","Pvt Ltd","1",6,1
24095,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Public Sector","4",204,0
27139,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","500-999","Pvt Ltd","1",40,1
27074,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Public Sector","2",33,0
4587,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","4",11,0
27203,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Pvt Ltd","1",21,1
18599,"city_114",0.9259999999999999,"Male","No relevent experience","Full time course","Masters","STEM","4","10/49","Public Sector","4",40,1
4639,"city_138",0.836,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","50-99","Pvt Ltd","2",124,0
30119,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","10000+","Pvt Ltd","1",13,1
14213,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","<10","Funded Startup","2",60,0
4531,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Masters","STEM","12","100-500","Pvt Ltd","2",75,0
10938,"city_136",0.897,"Male","No relevent experience","Full time course","Phd","STEM","14","10/49","Public Sector","1",12,1
12800,"city_103",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","16","10/49","Pvt Ltd","1",46,1
19215,"city_160",0.92,"Male","No relevent experience","no_enrollment","Graduate","Humanities","10","10000+","Pvt Ltd","1",57,0
2823,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","3","50-99","Funded Startup","1",51,1
27340,"city_64",0.6659999999999999,"Female","Has relevent experience","no_enrollment","Graduate","STEM","18","50-99","Pvt Ltd",">4",4,0
12415,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","<10","Pvt Ltd",">4",15,0
10032,"city_98",0.9490000000000001,"Male","No relevent experience","no_enrollment","Masters","Business Degree","16","10000+","Pvt Ltd",">4",23,1
25863,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Funded Startup","1",50,1
30855,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","8","10000+","Pvt Ltd","2",20,1
27993,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","10000+","Pvt Ltd","4",113,1
33350,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","<10","Pvt Ltd","3",7,1
9042,"city_26",0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","<10","Pvt Ltd","2",29,1
26979,"city_103",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","5","10/49","Pvt Ltd","3",44,1
21083,"city_90",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd","2",42,0
18770,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","10000+","Pvt Ltd","2",13,0
19063,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",76,1
15343,"city_46",0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Public Sector","3",24,0
16612,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10/49","Pvt Ltd",">4",56,0
27352,"city_75",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd","3",34,0
5848,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Phd","STEM","<1","100-500","Pvt Ltd","2",248,1
21607,"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","500-999","Other","3",114,1
21458,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","1","100-500","Pvt Ltd","1",133,1
30778,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","50-99","Pvt Ltd","4",28,0
10732,"city_73",0.754,"Male","Has relevent experience","Part time course","Graduate","STEM","8","<10","Funded Startup","1",27,0
27827,"city_173",0.878,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",19,1
10674,"city_100",0.887,"Male","Has relevent experience","no_enrollment","Graduate","Arts","20","5000-9999","Pvt Ltd","1",26,0
3920,"city_106",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18","10000+","Pvt Ltd","4",39,0
28538,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM",">20","5000-9999","Pvt Ltd",">4",51,1
18902,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","6","10000+","Pvt Ltd","1",9,0
19875,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","10000+","Pvt Ltd",">4",88,1
21964,"city_28",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10/49","Pvt Ltd",">4",33,0
7649,"city_158",0.7659999999999999,"Male","Has relevent experience","Full time course","Graduate","STEM","4","50-99","Pvt Ltd","2",92,1
7726,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","3","10/49","Early Stage Startup","1",202,1
19337,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","50-99","Pvt Ltd","2",46,1
8560,"city_73",0.754,"Male","Has relevent experience","Part time course","Graduate","STEM","3","100-500","Pvt Ltd","never",127,1
19757,"city_173",0.878,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",42,0
7830,"city_116",0.743,"Male","Has relevent experience","no_enrollment","Masters","STEM","6","50-99","Pvt Ltd",">4",31,0
21630,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","2","10/49","Early Stage Startup","1",33,1
27583,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","4","10000+","Pvt Ltd","4",46,1
29002,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","50-99","Pvt Ltd","never",73,1
15069,"city_103",0.92,"Male","Has relevent experience","Part time course","Graduate","STEM","19","50-99","Funded Startup","1",7,1
25683,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","10/49","Early Stage Startup","1",38,1
29137,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Early Stage Startup","3",58,0
10989,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","NGO",">4",110,0
14614,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",53,1
6115,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","1",116,0
15491,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","500-999","Funded Startup","2",23,0
15099,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd","2",97,1
18294,"city_46",0.762,"Male","No relevent experience","no_enrollment","Graduate","STEM","2","100-500","Funded Startup","2",192,0
15025,"city_21",0.624,"Male","No relevent experience","Full time course","Graduate","STEM","6","50-99","Pvt Ltd","1",42,0
19382,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","50-99","Pvt Ltd","3",3,1
1901,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","50-99","Funded Startup","1",40,1
7723,"city_90",0.698,"Female","Has relevent experience","no_enrollment","Masters","STEM","16","10/49","Funded Startup","1",22,0
22389,"city_103",0.92,"Female","Has relevent experience","Full time course","Masters","STEM","10","1000-4999","Public Sector","1",20,1
28403,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","10/49","Early Stage Startup","1",86,0
1856,"city_103",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","5","5000-9999","Pvt Ltd","1",66,0
19388,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","2","50-99","Pvt Ltd","never",24,1
33078,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","No Major","10","100-500","Funded Startup","1",22,1
26504,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd","2",11,0
1521,"city_73",0.754,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","10000+","Pvt Ltd","never",12,0
229,"city_114",0.9259999999999999,"Male","No relevent experience","no_enrollment","Phd","STEM","14","5000-9999","Public Sector",">4",9,1
6031,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","7","100-500","Funded Startup","1",78,1
19628,"city_145",0.555,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","<10","Early Stage Startup","never",12,0
402,"city_46",0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","<10","Pvt Ltd",">4",18,1
10946,"city_65",0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd","1",19,0
32720,"city_145",0.555,"Female","Has relevent experience","Part time course","Masters","STEM",">20","10000+","NGO","3",135,1
26174,"city_57",0.866,"Male","Has relevent experience","no_enrollment","Masters","STEM","15","10000+","Pvt Ltd","never",17,0
1508,"city_103",0.92,"Female","No relevent experience","no_enrollment","Graduate","STEM","3","10/49","Pvt Ltd","1",214,1
17201,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","100-500","Pvt Ltd","never",2,1
13178,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","50-99","Funded Startup","3",29,1
5168,"city_10",0.895,"Male","Has relevent experience","Part time course","Graduate","STEM","15","100-500","Pvt Ltd","1",14,0
11943,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","2",18,1
14609,"city_36",0.893,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","500-999","Pvt Ltd","4",15,1
19768,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",64,1
21451,"city_102",0.804,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd","4",82,0
15785,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","Arts","14","10/49","Pvt Ltd","1",112,1
21352,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Pvt Ltd","2",6,1
24366,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","4",78,1
13454,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","NGO","1",116,1
9063,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","5000-9999","Pvt Ltd","never",67,1
4589,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd","1",30,1
7205,"city_136",0.897,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","50-99","Pvt Ltd",">4",102,0
32330,"city_84",0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","50-99","Pvt Ltd",">4",122,1
607,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","13","50-99","Pvt Ltd","4",42,0
21298,"city_103",0.92,"Male","No relevent experience","Full time course","Masters","STEM","14","10000+","Public Sector","2",52,1
3294,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",109,0
29675,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","12","10000+","Pvt Ltd","4",138,0
2548,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","100-500","Pvt Ltd","1",54,0
10176,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","50-99","Funded Startup","1",18,0
8365,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","5","<10","Early Stage Startup","2",144,1
786,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10000+","Pvt Ltd","2",94,1
6533,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","1000-4999","Pvt Ltd","1",52,0
27320,"city_100",0.887,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",102,1
18739,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","1","10000+","Pvt Ltd","never",106,0
24236,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","1","10/49","Early Stage Startup","1",44,1
32832,"city_114",0.9259999999999999,"Male","Has relevent experience","Full time course","Graduate","STEM","9","<10","Pvt Ltd","1",21,0
27482,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","9","10000+","Pvt Ltd","2",36,1
30527,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Public Sector","1",139,0
23268,"city_41",0.8270000000000001,"Male","Has relevent experience","Full time course","Graduate","STEM","17","50-99","Pvt Ltd","4",100,1
19089,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Public Sector",">4",17,0
7488,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","10","10000+","Pvt Ltd","1",20,0
7628,"city_90",0.698,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","<10","Funded Startup","1",25,0
1817,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","50-99","Pvt Ltd","1",47,0
26556,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","Other","16","50-99","Pvt Ltd",">4",62,0
30480,"city_136",0.897,"Other","No relevent experience","Part time course","Graduate","STEM","1","50-99","Funded Startup","1",45,1
21857,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","100-500","Pvt Ltd","2",53,0
14385,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","1","10/49","Pvt Ltd","1",80,1
23429,"city_158",0.7659999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","100-500","Pvt Ltd",">4",19,1
32578,"city_28",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","10/49","Pvt Ltd","1",55,1
30751,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","6","10000+","Pvt Ltd","1",50,1
16825,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",64,0
14453,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","100-500","Pvt Ltd","3",50,1
19588,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","10000+","Pvt Ltd","1",107,1
24056,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","50-99","Pvt Ltd","1",43,1
7451,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","10000+","Pvt Ltd",">4",33,1
736,"city_23",0.899,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",7,1
29260,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","50-99","Pvt Ltd","1",61,0
23611,"city_78",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","1",74,1
27015,"city_65",0.802,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","5000-9999","Pvt Ltd","1",107,0
24828,"city_103",0.92,"Male","No relevent experience","no_enrollment","Graduate","STEM",">20","5000-9999","Public Sector",">4",6,0
31364,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",">20","5000-9999","Pvt Ltd","1",106,0
22252,"city_104",0.924,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","10000+","Pvt Ltd","never",74,0
30244,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","1000-4999","Pvt Ltd","2",26,0
12845,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2","10/49","Pvt Ltd","1",69,1
20931,"city_136",0.897,"Male","No relevent experience","no_enrollment","Phd","STEM","7","<10","Pvt Ltd","1",18,0
10443,"city_75",0.9390000000000001,"Female","Has relevent experience","no_enrollment","Graduate","STEM","4","10/49","Pvt Ltd","2",41,0
21147,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","10000+","Pvt Ltd","1",160,1
4162,"city_102",0.804,"Male","Has relevent experience","Full time course","Graduate","STEM","9","5000-9999","Pvt Ltd","2",22,0
1997,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","10000+","Public Sector","1",5,1
25433,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","10/49","Pvt Ltd","2",27,1
6789,"city_141",0.763,"Male","No relevent experience","Full time course","Graduate","STEM","5","500-999","Pvt Ltd","1",44,0
22710,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","2",140,1
10767,"city_21",0.624,"Male","No relevent experience","no_enrollment","Masters","STEM","5","100-500","Funded Startup","1",31,0
6616,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","4","10/49","Pvt Ltd","1",31,1
21736,"city_114",0.9259999999999999,"Male","No relevent experience","Part time course","Graduate","STEM","7","100-500","Pvt Ltd","1",324,1
17083,"city_160",0.92,"Female","Has relevent experience","Full time course","Graduate","STEM","4","5000-9999","Pvt Ltd","1",7,0
3061,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Other","9","50-99","Pvt Ltd","2",8,0
8354,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Early Stage Startup","1",26,1
22194,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","2","10/49","Funded Startup","1",204,0
3025,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major","18","100-500","Early Stage Startup",">4",166,0
5039,"city_45",0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","500-999","Pvt Ltd","never",74,0
4960,"city_150",0.698,"Male","No relevent experience","no_enrollment","Graduate","STEM","18","500-999","Pvt Ltd",">4",69,0
28199,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Pvt Ltd","4",124,0
14427,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","10000+","Pvt Ltd","3",52,1
3444,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","10/49","Pvt Ltd","1",146,0
12597,"city_28",0.9390000000000001,"Male","No relevent experience","no_enrollment","Graduate","Humanities","12","50-99","Public Sector",">4",22,0
25581,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","1000-4999","Pvt Ltd",">4",192,0
10870,"city_128",0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","50-99","Pvt Ltd","1",25,1
15034,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","4","1000-4999","Pvt Ltd","1",44,0
19692,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","<10","Pvt Ltd","1",87,1
12511,"city_28",0.9390000000000001,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","500-999","Pvt Ltd","1",46,0
18602,"city_74",0.579,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","10/49","Pvt Ltd","1",21,1
24896,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","10000+","Pvt Ltd",">4",22,0
27359,"city_11",0.55,"Male","Has relevent experience","Part time course","Masters","STEM","9","50-99","Pvt Ltd","3",10,1
30901,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other","6","100-500","Pvt Ltd","1",6,0
11513,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","3",21,0
5710,"city_50",0.8959999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM","13","5000-9999","Public Sector","2",88,0
18624,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","10","5000-9999","Pvt Ltd","1",286,1
18645,"city_21",0.624,"Female","No relevent experience","no_enrollment","Graduate","STEM","6","<10","Pvt Ltd","1",154,1
32189,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","100-500","Pvt Ltd","never",66,1
31392,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","100-500","Pvt Ltd","1",246,0
9419,"city_45",0.89,"Male","Has relevent experience","Full time course","Masters","STEM","9","50-99","Pvt Ltd",">4",51,0
28519,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","500-999","Pvt Ltd","1",34,1
6458,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","50-99","Early Stage Startup",">4",46,1
31812,"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","3","100-500","Pvt Ltd","1",84,1
14823,"city_21",0.624,"Male","No relevent experience","Part time course","Graduate","No Major","5","<10","Early Stage Startup","4",46,1
28398,"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","100-500","Pvt Ltd",">4",53,0
25752,"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Funded Startup","1",41,0
11352,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM",">20","1000-4999","Pvt Ltd","1",150,1
8017,"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Pvt Ltd","1",26,0
32120,"city_114",0.9259999999999999,"Female","Has relevent experience","no_enrollment","Graduate","STEM","15","100-500","Pvt Ltd","1",13,0
8912,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","50-99","Pvt Ltd","4",73,0
16792,"city_114",0.9259999999999999,"Male","Has relevent experience","no_enrollment","Masters","STEM","5","10000+","Pvt Ltd","1",41,0
1306,"city_73",0.754,"Male","Has relevent experience","Part time course","Graduate","STEM",">20","100-500","Pvt Ltd","1",68,1
29135,"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","50-99","Funded Startup",">4",42,0
8920,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","7","10/49","Pvt Ltd","1",43,1
31346,"city_103",0.92,"Female","No relevent experience","no_enrollment","Phd","Humanities",">20","1000-4999","NGO","4",214,1
7971,"city_45",0.89,"Male","Has relevent experience","no_enrollment","Graduate","STEM",">20","100-500","Pvt Ltd",">4",22,0
32443,"city_149",0.6890000000000001,"Male","No relevent experience","no_enrollment","Graduate","STEM","5","<10","Pvt Ltd","1",61,0
29024,"city_128",0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","1000-4999","Public Sector","1",62,1
27217,"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","7","5000-9999","Pvt Ltd","2",38,0
28157,"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","10/49","Pvt Ltd","3",7,0
25674,"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","10/49","Pvt Ltd","4",14,0
22454,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","10000+","Pvt Ltd","2",23,1
5607,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","100-500","Pvt Ltd","1",25,1
19614,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","<1","10000+","Pvt Ltd","never",36,1
14277,"city_46",0.762,"Male","Has relevent experience","no_enrollment","Graduate","STEM","10","1000-4999","Pvt Ltd","4",83,0
9059,"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","7","100-500","Pvt Ltd","1",26,0
6910,"city_21",0.624,"Male","Has relevent experience","Full time course","Masters","STEM","7","1000-4999","Pvt Ltd","1",15,1
