ID,Marital_Status,Gender,Yearly_Income,Children,Education,Occupation,Home_Owner,Cars,Commute_Distance,Region,Age,BikeBuyer
22515,Single,Female,20000,4,High School,Manual,Yes,2,0-1 Miles,Europe,27,Yes
18150,Single,Male,80000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,60,No
21160,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,46,Yes
12363,Married,Female,110000,4,Graduate Degree,Management,No,1,2-5 Miles,North America,64,No
20212,Married,Female,80000,4,Graduate Degree,Management,Yes,1,0-1 Miles,Pacific,36,No
15314,Single,Male,60000,0,Bachelors,Management,Yes,3,10+ Miles,North America,60,Yes
14178,Single,Female,90000,0,Partial College,Professional,No,2,10+ Miles,Europe,60,No
27126,Single,Male,40000,0,Graduate Degree,Clerical,No,0,0-1 Miles,Europe,37,Yes
21100,Single,Female,30000,3,Partial College,Clerical,Yes,1,0-1 Miles,Europe,27,Yes
12922,Single,Female,60000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,Yes
18131,Single,Female,110000,4,Partial College,Professional,Yes,4,5-10 Miles,Europe,50,Yes
13512,Married,Female,10000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,65,No
11144,Single,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,27,Yes
15547,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,45,Yes
24639,Married,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,No
15350,Married,Female,70000,2,Partial College,Professional,No,2,2-5 Miles,North America,54,Yes
18631,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,No
18522,Married,Male,130000,1,Graduate Degree,Management,Yes,4,0-1 Miles,North America,41,No
11842,Single,Male,50000,4,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,No
12894,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,34,No
26628,Single,Male,40000,0,High School,Skilled Manual,No,1,0-1 Miles,North America,79,No
27023,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,51,No
11140,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No
12818,Married,Male,20000,1,High School,Manual,Yes,1,2-5 Miles,Europe,40,No
15921,Single,Male,100000,3,Partial College,Professional,Yes,4,5-10 Miles,Europe,48,Yes
12309,Single,Male,130000,4,Partial College,Professional,No,4,0-1 Miles,Europe,52,No
16937,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,Yes
15514,Single,Female,70000,5,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,37,No
15257,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,No
21869,Married,Female,100000,4,Partial High School,Professional,Yes,4,5-10 Miles,Europe,59,No
19137,Single,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,Yes
26001,Single,Male,50000,0,Partial College,Skilled Manual,No,1,2-5 Miles,North America,39,Yes
15687,Married,Male,70000,1,High School,Professional,Yes,2,10+ Miles,Europe,61,Yes
22923,Married,Male,60000,3,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,42,No
28528,Married,Female,20000,1,Partial College,Manual,No,0,1-2 Miles,Europe,38,Yes
12939,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,41,No
26212,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,27,No
21400,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,32,Yes
14643,Single,Male,50000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,39,Yes
26890,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,0,1-2 Miles,Europe,31,Yes
11951,Married,Female,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,No
26146,Married,Female,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No
25865,Married,Male,40000,0,High School,Professional,Yes,3,10+ Miles,North America,60,Yes
12744,Single,Female,40000,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,33,No
23763,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,34,Yes
11790,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,No
18362,Married,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,28,Yes
12019,Single,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No
22359,Single,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,48,No
24339,Single,Female,40000,3,High School,Skilled Manual,Yes,3,2-5 Miles,North America,45,Yes
15593,Married,Female,70000,5,Bachelors,Professional,Yes,4,10+ Miles,Pacific,39,No
11964,Single,Male,70000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes
13020,Married,Male,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,61,Yes
21487,Single,Female,70000,1,Partial College,Professional,Yes,2,10+ Miles,North America,57,Yes
12265,Single,Male,10000,1,High School,Manual,No,1,1-2 Miles,Europe,47,Yes
18142,Single,Female,80000,1,Partial College,Professional,Yes,2,10+ Miles,Europe,52,No
12944,Married,Male,80000,4,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,41,No
20621,Married,Female,120000,5,Partial High School,Professional,No,4,10+ Miles,Pacific,34,Yes
17125,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,North America,51,Yes
13077,Single,Male,70000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,50,Yes
11254,Married,Male,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,73,No
12020,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,Yes
11308,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,52,No
13358,Married,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,Yes
28637,Married,Male,40000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,No
12737,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,33,No
13873,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,Yes
11658,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,No
13746,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,Yes
16869,Married,Female,170000,0,Graduate Degree,Management,Yes,4,2-5 Miles,North America,45,Yes
16566,Single,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
22902,Married,Male,70000,4,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,48,No
18648,Married,Female,30000,0,High School,Clerical,Yes,1,2-5 Miles,North America,52,Yes
27980,Married,Female,80000,0,Bachelors,Professional,No,4,10+ Miles,Pacific,35,No
13138,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,46,No
20434,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
29267,Married,Female,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,46,No
21766,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,Yes
14483,Married,Female,90000,3,High School,Professional,Yes,3,5-10 Miles,North America,46,No
24667,Single,Female,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,58,No
27979,Married,Male,80000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,35,No
20996,Single,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,27,Yes
16866,Married,Female,130000,3,Bachelors,Management,Yes,2,2-5 Miles,North America,45,Yes
18246,Married,Male,90000,0,Bachelors,Professional,Yes,0,2-5 Miles,Pacific,35,Yes
20847,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
19568,Married,Female,120000,0,Graduate Degree,Management,No,1,2-5 Miles,Pacific,37,Yes
23303,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,No
18534,Married,Male,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,62,No
16240,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,No
19677,Married,Male,20000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,59,No
15417,Single,Male,70000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,65,Yes
15660,Married,Female,20000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,47,Yes
18106,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,55,No
15648,Married,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,28,Yes
14798,Single,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,Yes
13599,Married,Female,120000,5,Partial College,Professional,Yes,3,10+ Miles,Europe,55,No
22787,Married,Female,70000,1,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,54,Yes
14093,Single,Female,30000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,No
12047,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No
12295,Single,Male,60000,1,Partial High School,Skilled Manual,Yes,4,10+ Miles,Europe,61,No
23238,Single,Male,40000,3,Partial College,Clerical,Yes,0,1-2 Miles,North America,31,Yes
27179,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,35,Yes
15119,Married,Male,120000,5,Partial High School,Professional,Yes,4,10+ Miles,Europe,59,No
17236,Single,Male,70000,0,Partial High School,Professional,No,4,10+ Miles,Pacific,32,No
15688,Married,Male,70000,1,High School,Professional,Yes,2,2-5 Miles,Europe,61,Yes
14563,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,37,No
22973,Single,Male,10000,0,High School,Skilled Manual,No,2,0-1 Miles,Pacific,60,No
27888,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,46,No
11208,Married,Female,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No
13555,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
13895,Single,Female,70000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,Yes
28337,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,25,No
18074,Single,Female,70000,1,Partial College,Professional,Yes,1,10+ Miles,North America,59,No
13645,Single,Male,100000,5,Partial High School,Professional,Yes,4,10+ Miles,Pacific,36,Yes
11511,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,53,No
16383,Single,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No
19150,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No
19066,Married,Male,130000,5,Partial College,Professional,No,3,10+ Miles,Europe,54,No
16531,Single,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,63,Yes
14130,Married,Female,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Pacific,27,Yes
20863,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes
13511,Single,Male,10000,0,Partial College,Manual,Yes,1,1-2 Miles,Europe,65,Yes
13607,Single,Male,110000,5,High School,Management,Yes,3,10+ Miles,Europe,57,Yes
20846,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,47,Yes
19852,Single,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,No
28946,Single,Male,80000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,34,No
11345,Single,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,Yes
11917,Single,Male,70000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,41,Yes
24182,Married,Female,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,63,Yes
25502,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,Yes
28043,Married,Female,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,57,No
19469,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No
25661,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,1,0-1 Miles,Europe,44,Yes
14095,Married,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Yes
20919,Single,Female,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No
20004,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,Yes
21594,Married,Female,50000,2,Bachelors,Skilled Manual,Yes,0,0-1 Miles,North America,37,Yes
16295,Single,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,No
18237,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,48,Yes
19243,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
21387,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,Yes
24271,Married,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,Pacific,56,Yes
11236,Single,Male,70000,2,Partial College,Professional,Yes,2,10+ Miles,North America,54,No
14295,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No
25071,Married,Female,60000,5,Bachelors,Skilled Manual,Yes,3,2-5 Miles,North America,42,No
16243,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No
16244,Married,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,Yes
22961,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,10+ Miles,Pacific,45,Yes
19579,Married,Female,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,Pacific,41,No
28647,Married,Female,50000,1,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,Yes
20355,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No
13226,Married,Female,60000,0,Bachelors,Management,Yes,3,10+ Miles,North America,59,Yes
27620,Single,Female,130000,2,Graduate Degree,Management,No,2,0-1 Miles,North America,42,No
22832,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,3,5-10 Miles,Europe,58,No
27281,Single,Female,70000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,37,Yes
12941,Single,Female,80000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,Yes
25797,Married,Male,80000,2,High School,Professional,Yes,2,10+ Miles,Europe,55,No
27017,Single,Male,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,40,Yes
18745,Married,Female,70000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,49,No
27143,Single,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
27872,Single,Male,20000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Pacific,27,Yes
21679,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,35,Yes
13161,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,Yes
18926,Married,Male,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,No
25500,Single,Female,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,Yes
23596,Single,Female,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,No
11215,Married,Female,40000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,56,No
17270,Single,Male,60000,2,Bachelors,Professional,No,1,0-1 Miles,North America,48,Yes
12194,Single,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,No
13109,Married,Female,60000,0,Bachelors,Professional,Yes,1,0-1 Miles,Pacific,44,Yes
12929,Married,Female,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
15831,Married,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,66,Yes
26590,Married,Male,100000,1,Bachelors,Management,Yes,1,10+ Miles,Pacific,47,No
11593,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,29,Yes
20623,Married,Female,130000,5,High School,Management,Yes,4,0-1 Miles,Pacific,34,Yes
11693,Single,Female,50000,4,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,42,Yes
13200,Married,Female,130000,3,Bachelors,Management,No,4,5-10 Miles,North America,63,No
15313,Married,Male,60000,0,Bachelors,Management,Yes,2,2-5 Miles,North America,60,No
21693,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,No
19332,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No
21873,Married,Female,70000,0,Bachelors,Professional,Yes,2,10+ Miles,Pacific,31,Yes
15653,Single,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,Yes
24581,Married,Male,130000,5,Partial High School,Professional,Yes,4,0-1 Miles,Europe,59,No
13928,Married,Male,60000,2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,43,No
23555,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No
14188,Married,Female,80000,1,High School,Professional,Yes,3,10+ Miles,Europe,55,No
14140,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,Yes
13071,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,33,No
26226,Married,Female,40000,2,Partial College,Clerical,Yes,0,0-1 Miles,Europe,33,No
14909,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No
26334,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No
28086,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No
26574,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,No
23444,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,33,Yes
24660,Single,Female,70000,1,Bachelors,Management,No,1,2-5 Miles,North America,58,Yes
20614,Single,Male,110000,5,Partial College,Management,Yes,3,10+ Miles,Pacific,33,Yes
15334,Single,Female,40000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,56,Yes
15600,Married,Male,70000,5,Bachelors,Professional,Yes,4,10+ Miles,Pacific,38,Yes
15897,Single,Female,70000,1,Partial College,Professional,Yes,2,10+ Miles,North America,58,Yes
14929,Married,Male,30000,1,Bachelors,Clerical,Yes,0,2-5 Miles,Europe,38,Yes
25062,Single,Female,50000,0,High School,Professional,Yes,2,5-10 Miles,North America,31,No
12014,Married,Male,10000,1,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,57,Yes
26104,Married,Male,100000,3,Partial College,Professional,No,0,1-2 Miles,North America,46,No
20466,Married,Male,90000,0,Partial College,Professional,Yes,1,5-10 Miles,North America,49,No
21512,Married,Female,80000,2,Partial College,Professional,No,1,2-5 Miles,Europe,51,No
26858,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,Yes
20346,Single,Female,130000,3,Bachelors,Management,No,3,0-1 Miles,North America,45,Yes
13830,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No
11129,Single,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,Yes
22259,Single,Male,40000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,39,Yes
21039,Single,Female,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,Europe,37,Yes
22933,Single,Female,60000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,44,Yes
17013,Single,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,North America,44,Yes
20695,Married,Male,60000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,No
17864,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,Yes
27270,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,Yes
22516,Single,Female,30000,3,Partial College,Clerical,No,1,0-1 Miles,Europe,27,No
14897,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No
17153,Married,Male,60000,1,Bachelors,Management,Yes,0,2-5 Miles,North America,57,Yes
24497,Single,Female,40000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,28,No
14418,Married,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,54,Yes
16373,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,Yes
18623,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No
24624,Married,Female,60000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,68,No
27929,Single,Male,170000,3,Partial College,Professional,No,4,0-1 Miles,Europe,50,No
28489,Single,Male,20000,0,Partial College,Manual,No,1,0-1 Miles,Europe,63,Yes
13718,Married,Male,30000,0,Bachelors,Skilled Manual,Yes,1,1-2 Miles,North America,53,Yes
28865,Married,Male,50000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,32,No
13169,Single,Male,80000,0,Bachelors,Management,No,1,1-2 Miles,North America,34,No
23280,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
12807,Single,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,38,Yes
15326,Married,Male,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,58,No
12569,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,64,No
18482,Single,Female,80000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,51,Yes
19614,Single,Male,70000,0,Bachelors,Professional,No,2,0-1 Miles,Pacific,43,Yes
24036,Single,Male,20000,0,Partial College,Manual,No,1,2-5 Miles,Europe,36,Yes
13039,Single,Female,20000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,26,Yes
17600,Single,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,39,Yes
11243,Married,Female,150000,3,Partial College,Professional,Yes,3,0-1 Miles,Europe,49,Yes
24640,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,Yes
23735,Married,Female,60000,1,Partial College,Professional,No,1,2-5 Miles,North America,55,No
19820,Married,Female,60000,0,High School,Professional,No,2,1-2 Miles,North America,50,Yes
24760,Single,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,47,Yes
18061,Married,Male,40000,0,High School,Professional,No,2,1-2 Miles,North America,62,No
11757,Married,Male,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,38,No
12527,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,46,No
15844,Married,Female,80000,0,Bachelors,Management,Yes,1,1-2 Miles,North America,37,Yes
16048,Single,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,No
15617,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,33,No
13851,Single,Male,40000,0,Graduate Degree,Skilled Manual,No,0,1-2 Miles,North America,34,Yes
24850,Married,Male,120000,5,Bachelors,Management,Yes,1,10+ Miles,Europe,60,Yes
15103,Married,Male,80000,2,Partial College,Professional,Yes,2,10+ Miles,Europe,53,No
23339,Single,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,33,Yes
22820,Married,Male,100000,4,High School,Professional,Yes,3,2-5 Miles,Europe,52,No
22264,Single,Female,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,39,No
16020,Married,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,28,Yes
11149,Married,Male,40000,0,Bachelors,Management,Yes,2,0-1 Miles,Pacific,65,No
13955,Married,Male,90000,0,Bachelors,Professional,Yes,0,0-1 Miles,Pacific,36,Yes
17852,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,33,No
18401,Single,Male,70000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,45,Yes
20768,Single,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,48,Yes
13915,Single,Female,50000,4,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,Yes
16676,Married,Female,130000,1,Graduate Degree,Management,Yes,3,1-2 Miles,North America,40,No
18007,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,72,No
22962,Married,Male,70000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,49,No
12054,Married,Male,90000,4,Bachelors,Management,Yes,1,0-1 Miles,North America,38,No
16926,Married,Male,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,61,No
11884,Married,Female,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,47,No
15095,Married,Female,70000,1,High School,Professional,No,2,2-5 Miles,Europe,61,Yes
20682,Married,Male,80000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,Yes
24995,Single,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,52,No
21853,Married,Female,100000,4,Partial College,Professional,No,4,5-10 Miles,Europe,55,No
12632,Married,Female,80000,0,Bachelors,Management,Yes,2,2-5 Miles,Europe,62,Yes
16354,Single,Female,30000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,Yes
25650,Married,Female,30000,3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,No
17998,Single,Female,20000,3,High School,Manual,Yes,1,0-1 Miles,Europe,43,Yes
25439,Married,Female,50000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,No
24853,Single,Male,80000,2,Partial College,Professional,Yes,1,10+ Miles,Europe,52,No
21786,Married,Female,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No
19705,Single,Female,70000,3,High School,Professional,Yes,0,5-10 Miles,North America,51,Yes
26718,Married,Male,100000,2,Graduate Degree,Management,Yes,4,5-10 Miles,North America,70,Yes
26467,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,No
27679,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No
14810,Married,Male,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,Europe,39,No
13986,Married,Female,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,27,Yes
14031,Married,Male,80000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,51,Yes
24348,Single,Male,60000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,39,Yes
13869,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,37,No
12327,Single,Male,100000,4,Partial College,Management,Yes,4,10+ Miles,Europe,56,No
24032,Married,Male,10000,2,High School,Manual,Yes,0,0-1 Miles,Europe,37,Yes
15324,Married,Female,40000,1,High School,Professional,No,2,2-5 Miles,North America,58,No
11414,Single,Male,80000,2,Partial College,Professional,Yes,1,10+ Miles,Europe,52,Yes
15055,Married,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,47,Yes
20961,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,45,No
17304,Single,Female,60000,2,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,42,No
28208,Single,Female,90000,0,Bachelors,Professional,Yes,0,0-1 Miles,Pacific,36,Yes
20382,Married,Male,70000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,68,Yes
17393,Single,Male,110000,2,Bachelors,Management,Yes,4,2-5 Miles,North America,42,Yes
