Date,Hotel,Region,Room Type,Occupancy Rate (%),Average Daily Rate (USD),Revenue (USD),Customer Rating
2024-01-02,City Center Hotel,East,Standard,82.09557423240322,174.272028626374,20156.902626386654,4.1400236511186295
2024-01-17,Mountain Inn,East,Suite,65.31641891946907,184.20471941250983,16940.928978273667,3.9530929707923455
2024-11-10,Mountain Inn,East,Family Room,50.08374876649241,214.54554786960963,10148.643370458805,3.4248234215864843
2024-03-17,Seaside Resort,West,Deluxe,82.54878097124256,157.7596580914755,8235.670555179806,5.0
2024-06-13,Budget Lodge,East,Standard,44.04895271280819,186.9514343476563,15743.903174036526,3.630609011655576
2024-04-06,Budget Lodge,North,Deluxe,70.23974261636198,177.7438554837974,14143.718475875328,3.2109001334051492
2024-04-14,City Center Hotel,South,Standard,89.11772799629955,133.7055048054425,15436.957144600608,3.684481805888074
2024-01-24,City Center Hotel,West,Family Room,77.87846603809554,174.31666554592823,14919.729803757069,2.5988057987921267
2024-07-18,Budget Lodge,East,Suite,100.0,172.8170235051441,27917.868300832837,3.544098774511773
2024-02-04,Seaside Resort,North,Suite,90.3766372887266,171.74597174984768,8348.868721793311,3.3223099815033716
2024-01-02,Budget Lodge,South,Suite,65.19152417511636,181.58797282907253,5050.268650894377,4.432200041649127
2024-10-15,Seaside Resort,South,Standard,75.40970069777158,183.7836770306693,16661.884167598047,3.528610032308089
2024-11-27,City Center Hotel,West,Family Room,74.28943946183347,158.3852410446335,13117.887227059024,4.621462754905194
2024-12-07,Luxury Stay,West,Deluxe,51.26734854980809,243.63573669856322,16580.339348649755,4.978938795148525
2024-05-17,City Center Hotel,West,Family Room,60.8940162527347,121.52596853984917,17919.415111420007,4.546822735401319
2024-12-02,City Center Hotel,North,Deluxe,66.5885863953021,143.95149457650518,21420.523475894486,3.8492281977979466
2024-03-02,Mountain Inn,North,Standard,44.456692457160955,318.9981812111778,7463.8708980803085,4.098780147693915
2024-10-25,Mountain Inn,West,Standard,75.71240202377464,128.10043225053852,12216.410510714184,2.932510541899158
2024-07-15,Mountain Inn,East,Deluxe,71.2639223302044,112.31226626451206,17143.806294403817,3.906354439235132
2024-02-28,Mountain Inn,South,Deluxe,49.906591480326384,216.72383725006088,18852.317978436135,3.397693072353217
2024-09-21,Seaside Resort,South,Deluxe,81.06319297915998,76.1440073113063,25967.24775144193,4.486028466804509
2024-11-28,Budget Lodge,North,Family Room,85.7380911703644,168.23630450137804,19778.519855569335,5.0
2024-07-06,Luxury Stay,South,Deluxe,78.40551718297333,287.2912462538244,14716.057020568614,4.349875145181667
2024-03-03,City Center Hotel,East,Standard,70.13897737186545,102.75320389232998,10547.821235286692,2.6062018957317337
2024-11-03,Seaside Resort,South,Standard,83.87163227627782,80.90177571306434,12178.550736404904,3.747138864959939
2024-10-05,Luxury Stay,North,Suite,85.20330540715037,105.04093990211508,12036.485885214468,4.0857436477621185
2024-01-30,Seaside Resort,North,Deluxe,79.61105354579533,224.91797841734927,18276.168142568804,4.061150197682185
2024-06-19,Seaside Resort,East,Family Room,62.630816243478584,236.23883599929064,16284.987227929152,3.4884308120738727
2024-01-21,City Center Hotel,East,Family Room,79.1490114826677,154.37056015107456,8381.752145789105,4.1717042198458545
2024-10-25,Budget Lodge,South,Family Room,92.93220976238219,214.16062020005344,12820.492654547836,3.130249414156429
2024-07-19,Mountain Inn,South,Suite,66.05056412082405,249.51276637559948,19387.737767257102,3.338563894120453
2024-05-14,Budget Lodge,North,Standard,100.0,269.3673207214913,16758.311774870293,4.452058349122598
2024-09-28,City Center Hotel,East,Family Room,67.11553599021923,167.68323594100758,17843.223080063854,3.289035738384122
2024-01-23,City Center Hotel,East,Standard,75.48610520010205,64.92641411650067,16914.608550286313,4.37674812384458
2024-03-27,City Center Hotel,East,Suite,64.91271605990495,138.95605387951565,23132.153673044297,3.041375357740759
2024-01-31,Luxury Stay,South,Deluxe,78.3490625388039,158.65979025323713,16180.21531912185,5.0
2024-04-30,Budget Lodge,East,Deluxe,48.866674610470874,167.05306017108046,13069.88601064651,3.458011054317162
2024-03-09,Budget Lodge,North,Deluxe,66.80937301774918,170.60702994956404,10421.224794332196,3.843433399737589
2024-05-13,Seaside Resort,North,Family Room,58.61818199477149,235.94472989653346,16248.047291048559,4.231429282763284
2024-11-10,Seaside Resort,South,Deluxe,77.03007521838437,243.72142133437907,5000.0,3.604255033249234
2024-05-25,Seaside Resort,West,Family Room,89.91671063263361,171.41631730376082,14078.554990836441,4.100384172749913
2024-11-28,City Center Hotel,South,Suite,84.69009280671827,234.92424380259092,13970.80070039328,4.402749707164088
2024-09-19,Budget Lodge,West,Suite,39.425109587116616,197.88306833155445,8177.645731913595,4.6724292627524395
2024-10-19,City Center Hotel,East,Family Room,100.0,183.22529864312858,10358.67080672002,4.55404820518107
2024-03-26,Luxury Stay,South,Standard,79.42919910931303,225.3272078554982,19048.287650741207,3.8797326753381283
2024-01-16,Seaside Resort,North,Deluxe,63.35251289260499,183.61260241189578,16153.558745374812,3.8973577581694783
2024-08-03,City Center Hotel,East,Deluxe,77.3569187848641,282.8905588548881,15508.941668536638,5.0
2024-04-25,City Center Hotel,North,Deluxe,77.64284733754039,108.07944166027204,16531.737669660113,4.664922347774504
2024-04-27,Luxury Stay,East,Family Room,64.99726924572654,154.2414550453991,15463.137939744618,3.3547234405758504
2024-09-26,Mountain Inn,South,Suite,77.96875001013113,173.6740551523025,21214.312814291574,4.069991714635886
2024-12-08,Budget Lodge,West,Deluxe,65.88791568569539,201.97263452289954,15617.145908518243,3.7653998028552653
2024-06-10,Mountain Inn,East,Suite,68.93457010964966,243.39802435515446,7708.934430906248,3.905266036253823
2024-07-06,Seaside Resort,West,Deluxe,64.70581296367374,178.78007163819217,23150.649824372053,3.1393533896043384
2024-04-13,City Center Hotel,East,Deluxe,53.50993065390521,108.88851752468963,16851.70133664423,3.7116537359298327
2024-05-20,Luxury Stay,North,Family Room,77.18754705323076,222.1256948227502,12053.731346024662,5.0
2024-06-15,Luxury Stay,North,Standard,83.77949154774507,217.74793830709822,8732.991408524907,4.405353410612852
2024-10-26,Budget Lodge,East,Family Room,82.72325394114559,82.9070670310297,16979.571104790226,2.256187014293978
2024-01-28,Mountain Inn,West,Deluxe,87.29887878952852,179.80979331646003,14414.139975128122,4.8517064447485625
2024-09-28,Budget Lodge,South,Deluxe,79.86510315022302,100.49290846598511,22870.733930162045,4.762740666036413
2024-02-19,City Center Hotel,South,Standard,67.00911752674645,146.76744512489688,13270.46359666586,3.7485002869855086
2024-06-04,Budget Lodge,North,Suite,87.59495796646783,134.85955365186,10813.096051587665,4.50208448064825
2024-11-19,Luxury Stay,South,Suite,54.63723690237097,220.4632349120993,19478.98109117964,3.3984205524279596
2024-12-13,Luxury Stay,North,Deluxe,61.4899292623128,185.84150870860918,19626.409463584157,3.67082099861355
2024-04-30,Seaside Resort,South,Suite,60.53699892865133,115.72044996219861,15843.256838050978,5.0
2024-05-19,Seaside Resort,East,Deluxe,91.20084088708965,224.0032981478671,18381.78523837454,3.809788972091204
2024-01-16,City Center Hotel,North,Standard,89.14182771210113,108.30970880357928,14811.56439628881,2.6911878366315065
2024-11-04,Mountain Inn,North,Standard,82.30957855567492,196.50568952354718,16169.325505046236,3.9556877440530642
2024-02-18,Budget Lodge,East,Deluxe,91.07894797817696,139.2994665354222,20824.954412819614,3.9449881249599503
2024-06-12,City Center Hotel,North,Standard,61.810758263820176,161.716145873474,18126.591670107515,4.838857998561422
2024-03-02,Seaside Resort,South,Family Room,80.22892679791471,205.2135374019192,14153.627808336876,4.010035495523032
2024-12-05,Budget Lodge,South,Family Room,73.12238357425254,206.07246995297646,21761.812729630754,3.704892381991795
2024-06-02,Seaside Resort,North,Standard,87.70323155827371,246.84845367779803,5000.0,4.731539301661844
2024-11-07,Budget Lodge,South,Deluxe,73.27163651171703,175.88731501642735,25260.366557109675,4.084553162750777
2024-12-11,Mountain Inn,West,Deluxe,69.22585667384878,195.32254314816703,6470.204525546324,3.474984122903998
2024-05-29,City Center Hotel,North,Standard,83.11362777841485,158.11313387978376,11864.53587613852,4.808498292379133
2024-03-13,Budget Lodge,East,Suite,88.1425375078685,189.0994941311399,14795.412324024655,4.13556323516176
2024-03-09,Luxury Stay,West,Family Room,64.97482207729797,201.9743024004256,14267.596646359194,4.002048176675606
2024-06-25,Luxury Stay,North,Suite,74.08386492971435,175.0845076272812,20032.055200132774,4.124535873988158
2024-12-19,Budget Lodge,East,Deluxe,59.123390495375205,89.81247579537519,9710.816906948829,3.2505321400083824
2024-01-02,Budget Lodge,South,Deluxe,37.529084737605906,196.57354481654477,16303.834087415316,3.630642356675164
2024-11-04,Budget Lodge,East,Suite,78.00689447120594,198.22807386777285,12108.93950890123,4.002507821282948
2024-04-28,Luxury Stay,West,Standard,84.13358034381947,145.99132618260245,16475.704896687083,3.863735413482724
2024-01-07,Luxury Stay,South,Suite,78.93100213630089,115.78064819637429,14676.138701010617,4.890699867971617
2024-09-11,Budget Lodge,North,Suite,45.75657423368449,253.79395752519827,15464.67826341489,4.152184096908902
2024-03-15,Seaside Resort,South,Family Room,69.73725854885288,204.5722755447201,12250.375837678272,4.598432745845482
2024-12-16,Seaside Resort,North,Family Room,41.72478359923378,168.54594845391452,12449.680249519588,4.006576748203095
2024-07-13,Mountain Inn,North,Suite,95.54551661481277,123.14835584262562,16436.362570137135,4.7394019386222865
2024-07-05,City Center Hotel,East,Suite,58.70918126822871,138.9092585789327,19718.57752878022,4.278269429601208
2024-01-03,Seaside Resort,East,Deluxe,93.83105414189845,245.12951983931157,12008.60332901076,4.009394339771922
2024-07-02,Luxury Stay,East,Family Room,89.18804465526219,186.8830970434023,10656.162277135452,3.9907018377286865
2024-11-30,Seaside Resort,West,Family Room,61.49114471195907,152.47064664996466,18067.300828359184,3.331892961596326
2024-09-29,Mountain Inn,West,Deluxe,58.008225730983824,205.48446156123282,14837.480534711553,4.354841004095418
2024-02-21,Mountain Inn,East,Standard,80.25555324579507,139.28009062768382,19152.49066992976,3.9718566858245348
2024-09-19,City Center Hotel,West,Family Room,62.33513944225393,255.0421515140189,10471.013933144262,3.648605627873157
2024-05-12,Seaside Resort,South,Family Room,76.53726963237311,247.64002674483626,6102.805372882845,4.77452323956845
2024-08-12,Luxury Stay,South,Standard,67.75758613789623,156.67129643986118,12334.979590868328,3.1248487818736392
2024-11-05,Luxury Stay,West,Family Room,48.282623783015495,148.56648764845698,11168.23695367492,3.704252873197296
2024-03-01,Budget Lodge,West,Family Room,41.542979713133114,50.0,14606.0579995985,4.719403124145673
2024-12-30,Luxury Stay,South,Standard,78.40026372741896,105.9209614224316,11815.773928648052,4.2208660586441775
2024-01-16,City Center Hotel,North,Standard,66.57663380504061,113.02651125211219,18705.084756682245,3.96649875064307
2024-08-16,City Center Hotel,South,Suite,66.70365274628801,186.7595170493693,13559.248687887419,4.175702480205103
2024-07-13,Luxury Stay,South,Deluxe,85.43795758640678,163.68831477793202,15752.372493869505,4.125589919734189
2024-09-07,Luxury Stay,West,Deluxe,92.60163414948667,112.73322562923792,15788.17279220472,2.938336217599855
2024-10-29,Budget Lodge,South,Standard,70.91182917957286,165.94179787677214,15974.775462060938,3.755516680256427
2024-02-17,Luxury Stay,West,Standard,69.89101939635208,205.26685738236742,14879.354447725133,5.0
2024-08-22,Budget Lodge,West,Family Room,82.50214549670825,206.39196749577934,17553.00345205157,3.538473105655983
2024-04-30,Budget Lodge,East,Suite,54.64596645450637,85.01648595705593,11021.724330870962,3.7771892901269664
2024-11-15,Luxury Stay,South,Suite,78.34729582121545,173.58682597580847,21997.089633269417,3.620865465683569
2024-02-19,Mountain Inn,North,Standard,83.27828957733232,110.83296115141948,13817.313083157323,3.939089343677304
2024-02-10,Mountain Inn,East,Family Room,85.20345312626444,225.0864348570137,8442.254310506592,3.5918140180729914
2024-01-22,Budget Lodge,West,Family Room,45.94870946246303,219.20732081767494,15940.366784958866,4.340719051510642
2024-06-30,Luxury Stay,West,Deluxe,63.57967095286589,135.0986386837771,10744.097587762575,4.138119388603187
2024-01-05,Mountain Inn,North,Deluxe,61.826051207648,141.69773987998002,18326.672672544373,4.541483330574913
2024-05-24,Luxury Stay,West,Family Room,76.49830431613819,156.93664747508464,26048.02788021189,3.2643411836677276
2024-12-22,Luxury Stay,South,Deluxe,82.21116869651976,67.36033026343304,11067.139542210749,3.761761661981968
2024-03-18,Luxury Stay,East,Standard,97.45065611168972,196.79840867202884,16661.861666119923,3.8419941578715053
2024-08-18,Seaside Resort,West,Family Room,67.5755177944789,166.35777268299347,6222.472056476861,4.3189528370620165
2024-10-23,Luxury Stay,West,Deluxe,67.5364125253618,228.50875412839295,17269.526147206736,3.444745161955076
2024-12-13,Seaside Resort,North,Suite,92.24508028318121,125.07953910187237,10571.43100100155,4.640957662980841
2024-07-27,Budget Lodge,South,Family Room,79.44865407795457,149.0438525875034,11875.826907827588,4.830490913362326
2024-06-11,Mountain Inn,West,Family Room,94.01477266781961,104.67373709804423,9493.56755080086,3.3077893566550913
2024-06-16,Mountain Inn,North,Suite,79.33092004514755,129.78547182528735,18660.75613027368,3.656388973574504
2024-10-04,Mountain Inn,West,Standard,57.64325071930094,120.90090019658905,20036.521787366313,3.6276479441955356
2024-08-24,Mountain Inn,North,Suite,55.0030746783329,229.79868394232227,15116.926073292538,5.0
2024-06-24,Mountain Inn,North,Family Room,51.72731626411607,145.08690756243038,10677.866473321403,3.6990699263544795
2024-02-22,Mountain Inn,South,Standard,84.9307775213771,186.20878423723067,22947.61518051931,5.0
2024-12-14,Mountain Inn,West,Deluxe,92.82895234630513,160.96182980690978,11247.949361226718,3.1133576034253734
2024-01-10,Budget Lodge,South,Deluxe,100.0,116.52673669935936,5000.0,3.3072443236849454
2024-05-25,Luxury Stay,North,Deluxe,87.6465799848486,171.58497884141786,17291.945049785343,3.5193768277062594
2024-08-14,City Center Hotel,East,Family Room,92.44257866302479,209.95516659317974,9476.126631792416,3.4080174819874345
2024-08-23,Seaside Resort,West,Suite,66.29975501019473,119.61203037283238,19943.043967495872,3.812470886089051
2024-08-29,City Center Hotel,East,Standard,57.65376274884215,220.45563953656892,13094.311516632906,3.5038552580949514
2024-10-31,City Center Hotel,West,Deluxe,87.7511899862633,137.5139539261152,18018.56620272098,3.4264608850857985
2024-03-11,Luxury Stay,South,Standard,81.26521128359101,155.85080369635796,22007.50173276079,4.81093039753133
2024-06-06,Luxury Stay,South,Family Room,76.6116656151134,206.53415615050238,8955.70567689639,4.856655535759216
2024-01-19,Luxury Stay,South,Deluxe,80.81057220949485,146.8281921390256,12170.314345537972,4.664507548862721
2024-02-24,Mountain Inn,South,Family Room,79.84778223687309,181.87874296679328,14621.644636714684,4.36679926890903
2024-08-02,Budget Lodge,South,Suite,94.25725289780343,164.2654585605954,22687.75659517172,4.0649201460456865
2024-07-27,Mountain Inn,East,Family Room,94.42478377225433,186.46840033519092,11708.086410297772,3.652078516533864
2024-01-21,Budget Lodge,South,Family Room,83.16330528510521,60.963044723825135,12027.481520254963,3.332789746671436
2024-10-08,Budget Lodge,North,Suite,87.68704308844393,88.51590923959586,17390.70287777904,4.254096992402881
2024-09-05,City Center Hotel,North,Standard,82.71093828637164,210.7983503023419,12113.856371447146,3.1784587252172414
2024-01-28,City Center Hotel,East,Suite,68.08245401948072,231.8590702824525,15762.629414488083,3.3042553495772244
2024-10-22,Budget Lodge,West,Suite,86.3484701236971,134.47566482342393,7242.312895159366,4.807039279343367
2024-07-29,Budget Lodge,North,Family Room,54.082573967111074,167.7985823914433,26071.649712782983,5.0
2024-10-11,Mountain Inn,West,Standard,90.80837328443825,194.73596264511508,8261.453848452984,4.275306596716536
2024-01-20,Mountain Inn,East,Deluxe,57.082155903509474,214.6608800829352,13391.236480048958,4.7745200066062505
2024-01-20,City Center Hotel,West,Suite,79.28704930192099,78.61613641645756,14837.594820789527,3.827906177789212
2024-11-25,Luxury Stay,West,Standard,62.32269062360761,135.69798765108115,24563.440671783977,3.063628069738621
2024-04-29,Budget Lodge,West,Suite,83.30083474611641,163.37103100750625,8375.771095336298,4.428520133033008
2024-04-06,Mountain Inn,West,Suite,74.49112161108137,215.15700986180246,24918.520677393757,4.398502526289045
2024-04-29,City Center Hotel,East,Suite,51.078660627550015,304.92152418607475,18785.884105510115,4.050167987716171
2024-01-25,Mountain Inn,North,Suite,81.31049446527719,168.5997136595141,17085.47662211623,3.8303371793264223
2024-06-01,Budget Lodge,South,Family Room,66.33118834750934,109.65112689480056,10076.831564910222,4.673547405006769
2024-09-01,Budget Lodge,West,Standard,88.21720081220053,200.1134038600649,17855.70621019037,3.309986876600768
2024-09-16,Seaside Resort,North,Standard,75.01988533101611,246.04978947703552,11382.566887901,3.45835359477654
2024-01-04,Luxury Stay,North,Standard,80.93131478082057,185.40070604897505,21333.30626599206,3.2943254452677007
2024-05-22,Seaside Resort,East,Suite,60.63646567477182,134.66757274228536,10144.689854461334,4.059481073845079
2024-10-08,City Center Hotel,North,Family Room,66.16001652858957,227.89969707400095,14434.20752771958,3.238474891523519
2024-11-30,Mountain Inn,East,Suite,68.12042045848374,213.17728092492175,12223.634559934142,3.5210304736393296
2024-12-11,City Center Hotel,West,Suite,87.85053720363834,128.69595779021878,10062.385187865028,3.5059711064409615
2024-08-07,Budget Lodge,West,Standard,100.0,199.07128087671708,18706.59908453957,3.8175741673662293
2024-11-22,Seaside Resort,South,Suite,62.92242372385685,229.86327838294363,17677.293737048167,2.958837887517216
2024-06-08,Seaside Resort,South,Deluxe,91.1527221698652,239.09450212794468,21045.050994504985,4.0610434944260865
2024-03-16,Seaside Resort,South,Suite,42.45483873411447,176.67755123452721,6100.624458959162,4.8731125554652746
2024-04-08,City Center Hotel,North,Deluxe,57.08715898361566,162.09602769103407,20320.85351170522,4.094843960621733
2024-06-28,Budget Lodge,West,Suite,60.618323157198375,241.36369110406315,27527.244526784467,5.0
2024-05-06,Mountain Inn,East,Family Room,54.712369658389164,119.49197485095576,12741.794554115266,4.933798730113848
2024-02-01,Mountain Inn,South,Family Room,51.2461741531863,201.92896454605028,24475.743060544846,4.544414533073498
2024-09-21,City Center Hotel,East,Standard,81.19498368206696,111.49866863177854,13684.193639700867,4.05228008984582
2024-11-29,Seaside Resort,East,Suite,71.78898453408208,233.26881361298013,8137.951312193465,4.015750271771807
2024-01-13,Luxury Stay,South,Deluxe,80.69108096407665,167.09772421944191,13471.837787966022,4.534659840654282
2024-12-17,City Center Hotel,West,Deluxe,85.3570902918227,243.42916178237346,20241.019838376378,3.7258305733471775
2024-12-04,City Center Hotel,South,Suite,78.984254897588,204.57063781777634,10809.117588342342,2.682235473972775
2024-07-20,Budget Lodge,East,Deluxe,84.86644764225561,118.83898849690351,11998.306704967565,4.344402837872072
2024-01-18,Mountain Inn,South,Family Room,73.95701570636597,251.23138660386218,17967.697161465956,3.20825195904552
2024-04-02,City Center Hotel,East,Deluxe,57.19509917541383,257.56226332138647,15015.300583692864,3.3265011402667306
2024-10-06,City Center Hotel,East,Standard,90.86721271231194,224.11432462996078,17923.114762433703,4.000156763597052
2024-12-23,Seaside Resort,South,Family Room,66.1633180082831,141.92060674818902,16189.14770379168,3.933412585712571
2024-11-11,Seaside Resort,North,Family Room,60.966055518563614,164.69930228212957,17398.126597757866,3.0115470755790588
2024-02-29,Luxury Stay,South,Family Room,72.33123186293403,187.27136087028796,12838.494070952294,4.115844094893198
2024-08-01,Budget Lodge,North,Suite,61.3078362105523,144.81448003342834,16158.654710151963,4.676297762602734
2024-04-09,Luxury Stay,East,Suite,68.73854427015851,264.61732862316023,10363.134971520332,3.210160900813952
2024-01-01,Seaside Resort,East,Family Room,80.160808823452,187.21632358630185,21442.16811251694,4.8907383315941315
2024-02-12,Mountain Inn,North,Suite,80.22512608869191,50.0,11828.626415913432,2.9078804224090393
2024-11-06,Seaside Resort,East,Deluxe,61.53254900361556,196.96779063781102,20644.237437746946,5.0
2024-06-16,Budget Lodge,North,Suite,67.68441940576884,162.59213015913434,13831.965195085673,3.7121176986615616
2024-07-10,Seaside Resort,North,Suite,91.11499507155366,176.2536721940776,16009.995053786606,4.101931897778824
2024-02-03,Budget Lodge,East,Family Room,82.44600176600912,161.56903171071502,12525.177245546496,2.675576499260031
2024-02-03,Budget Lodge,West,Standard,100.0,220.35232083033435,9920.022844159856,3.956504753471484
2024-06-24,Budget Lodge,North,Standard,92.7019226061229,235.98438892766904,6276.198061973493,4.159937524402734
2024-07-14,Budget Lodge,South,Standard,92.16439602839908,194.1526581129327,9723.379207037702,3.9396865271303536
2024-06-06,Budget Lodge,South,Deluxe,54.181971743162975,163.03444064309204,13380.455733920391,3.6058432460633383
2024-09-01,Mountain Inn,East,Suite,86.45790527450134,177.9331397595415,16059.39589414442,3.3374048370305296
2024-12-31,Luxury Stay,West,Standard,74.20339797454633,180.97998082888142,20051.89656641632,4.791368633676118
2024-12-05,City Center Hotel,East,Family Room,66.73527294692626,139.87849800675815,12771.212701015756,4.021564994498565
2024-12-11,Luxury Stay,West,Standard,77.52023010798793,208.94643242856174,10590.19617866413,5.0
2024-11-30,Budget Lodge,North,Standard,89.17817301917225,203.0021161930233,7786.426069986437,3.631462351643554
2024-03-11,Mountain Inn,North,Suite,82.51247386506317,257.0220619888337,17400.31808952052,3.695643714639448
2024-11-22,Seaside Resort,North,Suite,61.8228929798691,242.76748901442375,21915.972576646716,4.570915971217314
2024-04-23,Mountain Inn,North,Suite,86.13688370388931,145.7162541204935,21331.65133978144,2.863917526597505
2024-10-11,Budget Lodge,South,Deluxe,65.43618686886055,221.01491872544824,18549.663740736185,3.150575647892954
2024-05-22,Mountain Inn,South,Deluxe,78.2502467844643,132.45233084527644,18192.716586337996,4.768239479947215
2024-04-06,Mountain Inn,East,Standard,70.44974898784298,214.79660504704248,23488.118898546705,3.179646249543764
2024-11-04,Budget Lodge,West,Suite,71.71700622396561,154.16929006199462,16660.407307084053,2.726664289288217
2024-11-15,Mountain Inn,North,Standard,86.49364462560764,128.8373388312208,18230.64838012086,5.0
2024-07-30,City Center Hotel,North,Family Room,59.39709420276153,194.0022671348702,13396.080690740004,3.0243276464880564
2024-11-12,City Center Hotel,West,Family Room,100.0,50.0,8189.783145726213,4.1288835788297185
2024-07-03,Mountain Inn,West,Suite,47.68370896058255,92.4512212797386,11580.75549750212,4.04835963490699
2024-07-23,Seaside Resort,East,Suite,66.03498475117715,171.12540581128584,14954.204807326723,2.0325601783673415
2024-12-29,Budget Lodge,West,Family Room,80.55317834912611,184.12208833174213,15303.926862506514,3.812878083782534
2024-08-03,City Center Hotel,North,Suite,83.76471249652965,161.53406149209056,24631.42927427697,4.313889274635376
2024-09-02,Seaside Resort,North,Deluxe,73.49286419142442,101.02818506412007,15406.385837955344,4.248016567063202
2024-08-26,Mountain Inn,North,Deluxe,74.13913945497687,139.10540789307473,20894.21722012822,4.632464478662451
2024-10-19,Seaside Resort,North,Suite,81.15825127991425,199.5604663618697,12824.61379211842,3.728756079566196
2024-01-08,Luxury Stay,North,Family Room,71.5339578381348,209.08908853141813,13441.62057117383,4.498753109464513
2024-03-18,City Center Hotel,East,Standard,95.89771886902359,179.18884412020293,8354.961813882757,3.5174696523439497
2024-11-19,Mountain Inn,North,Suite,87.59023671347403,237.84168905184944,11288.359935617142,3.0126728085110575
2024-10-03,Budget Lodge,East,Suite,88.09236526508452,199.86985117296172,17634.906956818766,3.0915901370231373
2024-07-20,Mountain Inn,North,Standard,60.50764914944374,142.62721730208938,15037.800901970666,2.9765226813632095
2024-08-01,Budget Lodge,South,Suite,73.80917363391445,165.97489732941912,19714.69309948617,4.706710177523836
2024-04-03,Mountain Inn,South,Standard,70.49301076918944,109.85669213960726,15906.269741725251,2.9397985436590104
2024-03-15,Seaside Resort,South,Family Room,59.915979364658014,174.59305048042916,13237.731341811292,4.191827188454512
2024-06-05,Seaside Resort,South,Deluxe,80.4024627591865,235.60503096106692,25741.484318934796,3.813853064149297
2024-06-01,Seaside Resort,East,Family Room,66.93531363330275,214.2645042355484,14530.482156434764,3.928145998584558
2024-05-21,Luxury Stay,East,Deluxe,84.83105744775355,250.1004662959561,20815.00484852652,4.95452510663979
2024-03-18,Budget Lodge,West,Standard,58.947126556585026,164.85573781005036,12993.953967276611,3.693100842949309
2024-11-17,Seaside Resort,North,Deluxe,100.0,247.3049897257129,18547.99739691783,4.428121093084778
2024-06-30,Luxury Stay,South,Family Room,61.555010121119075,170.3347886776015,19640.078295758434,4.026294345966778
2024-07-13,Budget Lodge,East,Deluxe,78.28953505800654,253.5792541284947,16042.459852877904,3.8935867660571115
2024-06-06,Mountain Inn,North,Standard,86.87788965582101,178.90716262789383,5000.0,5.0
2024-05-25,Luxury Stay,North,Deluxe,66.44039354699831,215.36156869021383,15091.262304280564,2.991060777999241
2024-02-23,City Center Hotel,East,Suite,87.78702965149427,253.75561821549277,21152.30023879988,4.902392284806211
2024-12-21,Luxury Stay,South,Family Room,56.562246032993755,170.3286185709397,17637.40416513865,4.45948459584298
2024-10-03,Luxury Stay,West,Suite,96.7817654877384,190.9194493772087,17229.19437614623,3.664332503757751
2024-11-04,Budget Lodge,North,Standard,75.21223897448637,244.44317126031513,6388.715330212404,5.0
2024-03-23,Mountain Inn,West,Deluxe,66.05382888046681,173.34984180349682,11397.724646624705,2.7063229213280247
2024-06-04,City Center Hotel,South,Suite,70.51227341358849,113.95538587469194,17056.788155757196,3.63476333989065
2024-01-04,Seaside Resort,South,Suite,87.13378904089079,287.15035272924547,17051.916383934462,3.154062457011647
2024-11-06,Seaside Resort,West,Deluxe,66.23317062224342,156.51177678314315,21073.33390066451,4.288458425410022
2024-09-27,Luxury Stay,South,Deluxe,63.759634658658335,187.93780254687715,14275.666224269527,3.2208551291689758
2024-03-04,Budget Lodge,North,Family Room,71.67695103624392,237.80033347255636,17029.12043336907,4.303144762718923
2024-04-21,Budget Lodge,West,Suite,57.34556830845048,149.5753048134399,15081.871209656469,3.869494508924912
2024-08-26,Seaside Resort,South,Suite,100.0,129.60660433889348,10065.286317492217,3.664452240140741
2024-05-23,City Center Hotel,West,Standard,66.50408113177915,192.68686483874166,5000.0,4.272053072223318
2024-01-20,Mountain Inn,North,Family Room,87.47425179270606,90.34618010438052,17155.04846065038,3.811964863243355
2024-03-04,City Center Hotel,South,Standard,78.14205125471659,165.60469615660398,15869.736042064056,3.237955609858673
2024-10-15,Mountain Inn,North,Suite,60.23198924277048,192.2519332157703,11909.124789499156,5.0
2024-03-21,Seaside Resort,South,Standard,74.91067936180906,166.5024051587418,6904.134717420676,3.658982971879599
2024-07-15,Mountain Inn,East,Suite,86.76004168966122,102.82745284071265,18148.69757204369,2.44767364389359
2024-03-09,Budget Lodge,South,Suite,72.1760799737054,259.7088978102006,13670.39962902224,3.410530917195028
2024-07-04,Luxury Stay,West,Standard,92.89669418776542,185.17690769745877,17784.37361184073,3.112906318139089
2024-06-15,Luxury Stay,South,Standard,90.32273089172796,251.55760588808704,24320.24265205879,4.578301931228361
2024-07-23,Seaside Resort,North,Deluxe,88.78372281987494,166.99818749097776,5000.0,4.22515686171411
2024-06-12,Budget Lodge,North,Deluxe,68.10514841590505,135.99940091546182,11501.995956488181,4.279098961253241
2024-04-03,City Center Hotel,South,Deluxe,58.8023632832777,193.459046012758,13953.121933440434,3.740984273913929
2024-09-05,Budget Lodge,West,Suite,65.79618591955808,169.210643683589,22274.130870733254,3.804454827060155
2024-03-08,Luxury Stay,East,Standard,77.94361411000081,121.1119271004321,6817.9849039675755,3.740348227474632
2024-12-08,Luxury Stay,West,Family Room,83.18680070298534,253.4892129393748,24679.305128403023,3.943164771105171
2024-01-21,Budget Lodge,East,Suite,42.42642892859329,148.8864888553002,15679.279507831452,4.584733404755385
