OrderID,UnitPrice,Quantity,Discount,StandardCost,OrderDate,ProductName,CategoryName
10652,14,20,0,16.8285,9/1/2007,Singaporean Hokkien Fried Mee,Grains/Cereals
10653,17.45,30,0.100000001,1.625,9/2/2007,Pavlova,Confections
10653,34,20,0.100000001,8.125,9/2/2007,Camembert Pierrot,Dairy Products
10654,22,12,0.100000001,22.1,9/2/2007,Chef Anton's Cajun Seasoning,Condiments
10654,18,20,0.100000001,13,9/2/2007,Chartreuse verte,Beverages
10654,7.45,6,0.100000001,5.0375,9/2/2007,Tourtière,Meat/Poultry
10655,9.65,20,0.200000003,22.62,9/3/2007,Jack's New England Clam Chowder,Seafood
10656,23.25,3,0.100000001,4.55,9/4/2007,Tofu,Produce
10656,19.45,28,0.100000001,9.1,9/4/2007,Gula Malacca,Condiments
10656,9.5,6,0.100000001,15.6,9/4/2007,Zaanse koeken,Confections
10657,15.5,50,0,13.975,9/4/2007,Genen Shouyu,Condiments
10657,9.65,24,0,22.62,9/4/2007,Jack's New England Clam Chowder,Seafood
10657,12,45,0,9.75,9/4/2007,Spegesild,Seafood
10657,9.5,10,0,15.6,9/4/2007,Zaanse koeken,Confections
10657,38,45,0,6.175,9/4/2007,Gnocchi di nonna Alice,Grains/Cereals
10657,34,30,0,8.125,9/4/2007,Camembert Pierrot,Dairy Products
10658,10,60,0,16.9,9/5/2007,Sir Rodney's Scones,Confections
10658,18.4,70,0.050000001,63.05,9/5/2007,Boston Crab Meat,Seafood
10658,34,55,0.050000001,8.125,9/5/2007,Camembert Pierrot,Dairy Products
10658,13,70,0.050000001,6.175,9/5/2007,Original Frankfurter grüne Soße,Condiments
10659,12.5,20,0.050000001,3.9,9/5/2007,Gorgonzola Telino,Dairy Products
10659,18.4,24,0.050000001,63.05,9/5/2007,Boston Crab Meat,Seafood
10659,15,40,0.050000001,15.1125,9/5/2007,Outback Lager,Beverages
10660,81,21,0,16.25,9/8/2007,Sir Rodney's Marmalade,Confections
10661,18,3,0.200000003,13,9/9/2007,Chartreuse verte,Beverages
10661,13.25,49,0.200000003,9.1,9/9/2007,Escargots de Bourgogne,Seafood
10662,12.5,10,0,5.98,9/9/2007,Scottish Longbreads,Confections
10663,18.4,30,0.050000001,63.05,9/10/2007,Boston Crab Meat,Seafood
10663,14,30,0.050000001,16.8285,9/10/2007,Singaporean Hokkien Fried Mee,Grains/Cereals
10663,53,20,0.050000001,24.7,9/10/2007,Manjimup Dried Apples,Produce
10664,31,24,0.150000006,13.8775,9/10/2007,Ikura,Seafood
10664,38,12,0.150000006,6.175,9/10/2007,Gnocchi di nonna Alice,Grains/Cereals
10664,21.05,15,0.150000006,7.8,9/10/2007,Louisiana Fiery Hot Pepper Sauce,Condiments
10665,53,20,0,24.7,9/11/2007,Manjimup Dried Apples,Produce
10665,55,1,0,28.535,9/11/2007,Raclette Courdavault,Dairy Products
10665,18,10,0,21.6125,9/11/2007,Lakkalikööri,Beverages
10666,123.79,36,0,29.9,9/12/2007,Thüringer Rostbratwurst,Meat/Poultry
10666,21.05,10,0,7.8,9/12/2007,Louisiana Fiery Hot Pepper Sauce,Condiments
10667,36,45,0.200000003,80.4635,9/12/2007,Gudbrandsdalsost,Dairy Products
10667,21.5,14,0.200000003,4.8425,9/12/2007,Fløtemysost,Dairy Products
10668,12.5,8,0.100000001,3.9,9/15/2007,Gorgonzola Telino,Dairy Products
10668,24,4,0.100000001,9.75,9/15/2007,Pâté chinois,Meat/Poultry
10668,33.25,15,0.100000001,18.525,9/15/2007,Wimmers gute Semmelknödel,Grains/Cereals
10669,19,30,0,11.05,9/15/2007,Inlagd Sill,Seafood
10670,9,32,0,23.4,9/16/2007,Tunnbröd,Grains/Cereals
10670,12,60,0,9.75,9/16/2007,Spegesild,Seafood
10670,14,25,0,32.045,9/16/2007,Laughing Lumberjack Lager,Beverages
10670,15,50,0,19.5,9/16/2007,Röd Kaviar,Seafood
10670,7.75,25,0,28.535,9/16/2007,Rhönbräu Klosterbier,Beverages
10671,17.45,10,0,1.625,9/17/2007,Pavlova,Confections
10671,49.3,10,0,52.65,9/17/2007,Tarte au sucre,Confections
10671,21.05,12,0,7.8,9/17/2007,Louisiana Fiery Hot Pepper Sauce,Condiments
10672,263.5,15,0.100000001,20.8,9/17/2007,Côte de Blaye,Beverages
10672,21.5,12,0,4.8425,9/17/2007,Fløtemysost,Dairy Products
10673,17.45,3,0,1.625,9/18/2007,Pavlova,Confections
10673,14,6,0,16.8285,9/18/2007,Singaporean Hokkien Fried Mee,Grains/Cereals
10673,46,6,0,26,9/18/2007,Ipoh Coffee,Beverages
10674,9,5,0,23.4,9/18/2007,Tunnbröd,Grains/Cereals
10675,23.25,30,0,4.55,9/19/2007,Tofu,Produce
10675,32.8,10,0,12.675,9/19/2007,Perth Pasties,Meat/Poultry
10675,13.25,30,0,9.1,9/19/2007,Escargots de Bourgogne,Seafood
10676,31,2,0,13.8775,9/22/2007,Ikura,Seafood
10676,9.2,7,0,8.125,9/22/2007,Teatime Chocolate Biscuits,Confections
10676,19.45,21,0,9.1,9/22/2007,Gula Malacca,Condiments
10677,31.23,30,0.150000006,13.65,9/22/2007,Gumbär Gummibärchen,Confections
10677,2.5,8,0.150000006,9.1,9/22/2007,Geitost,Dairy Products
10678,38,100,0,171.275,9/23/2007,Queso Manchego La Pastora,Dairy Products
10678,2.5,30,0,9.1,9/23/2007,Geitost,Dairy Products
10678,9.65,120,0,22.62,9/23/2007,Jack's New England Clam Chowder,Seafood
10678,7.45,30,0,5.0375,9/23/2007,Tourtière,Meat/Poultry
10679,55,12,0,28.535,9/23/2007,Raclette Courdavault,Dairy Products
10680,17.45,50,0.25,1.625,9/24/2007,Pavlova,Confections
10680,12.5,20,0.25,3.9,9/24/2007,Gorgonzola Telino,Dairy Products
10680,14,40,0.25,16.8285,9/24/2007,Singaporean Hokkien Fried Mee,Grains/Cereals
10681,9.2,30,0.100000001,8.125,9/25/2007,Teatime Chocolate Biscuits,Confections
10681,10,12,0.100000001,16.9,9/25/2007,Sir Rodney's Scones,Confections
10681,33.25,28,0,18.525,9/25/2007,Wimmers gute Semmelknödel,Grains/Cereals
10682,2.5,30,0,9.1,9/25/2007,Geitost,Dairy Products
10682,17,4,0,11.7,9/25/2007,Louisiana Hot Spiced Okra,Condiments
10682,7.75,30,0,28.535,9/25/2007,Rhönbräu Klosterbier,Beverages
10683,7,9,0,35.75,9/26/2007,Filo Mix,Grains/Cereals
10684,18.4,20,0,63.05,9/26/2007,Boston Crab Meat,Seafood
10684,9.5,40,0,15.6,9/26/2007,Zaanse koeken,Confections
10684,34,30,0,8.125,9/26/2007,Camembert Pierrot,Dairy Products
10685,31,20,0,13.8775,9/29/2007,Ikura,Seafood
10685,9.65,4,0,22.62,9/29/2007,Jack's New England Clam Chowder,Seafood
10685,9.5,15,0,15.6,9/29/2007,Zaanse koeken,Confections
10686,39,30,0.200000003,10.075,9/30/2007,Alice Mutton,Meat/Poultry
10686,31.23,15,0,13.65,9/30/2007,Gumbär Gummibärchen,Confections
10687,97,50,0.25,14.3,9/30/2007,Mishi Kobe Niku,Meat/Poultry
10687,123.79,10,0,29.9,9/30/2007,Thüringer Rostbratwurst,Meat/Poultry
10687,19,6,0.25,11.05,9/30/2007,Inlagd Sill,Seafood
10688,31,18,0.100000001,13.8775,10/1/2007,Ikura,Seafood
10688,45.6,60,0.100000001,12.35,10/1/2007,Rössle Sauerkraut,Produce
10688,14,14,0,6.5,10/1/2007,Sasquatch Ale,Beverages
10689,18,35,0.25,25.35,10/1/2007,Chai,Beverages
10690,38,20,0.25,6.175,10/2/2007,Gnocchi di nonna Alice,Grains/Cereals
10690,13,30,0.25,6.175,10/2/2007,Original Frankfurter grüne Soße,Condiments
10691,18,30,0,25.35,10/3/2007,Chai,Beverages
10691,123.79,40,0,29.9,10/3/2007,Thüringer Rostbratwurst,Meat/Poultry
10691,46,40,0,26,10/3/2007,Ipoh Coffee,Beverages
10691,19.45,24,0,9.1,10/3/2007,Gula Malacca,Condiments
10691,49.3,48,0,52.65,10/3/2007,Tarte au sucre,Confections
10692,43.9,20,0,6.5,10/3/2007,Vegie-spread,Condiments
10693,97,6,0,14.3,10/6/2007,Mishi Kobe Niku,Meat/Poultry
10693,7.45,60,0.150000006,5.0375,10/6/2007,Tourtière,Meat/Poultry
10693,36,30,0.150000006,80.4635,10/6/2007,Gudbrandsdalsost,Dairy Products
10693,15,15,0.150000006,19.5,10/6/2007,Röd Kaviar,Seafood
10694,30,90,0,12.35,10/6/2007,Uncle Bob's Organic Dried Pears,Produce
10694,55,25,0,28.535,10/6/2007,Raclette Courdavault,Dairy Products
10694,15,50,0,15.1125,10/6/2007,Outback Lager,Beverages
10695,40,10,0,11.7,10/7/2007,Northwoods Cranberry Sauce,Condiments
10695,38,4,0,171.275,10/7/2007,Queso Manchego La Pastora,Dairy Products
10695,4.5,20,0,12.6425,10/7/2007,Guaraná Fantástica,Beverages
10696,39,20,0,10.075,10/8/2007,Alice Mutton,Meat/Poultry
10696,12,18,0,9.75,10/8/2007,Spegesild,Seafood
10697,9.2,7,0.25,8.125,10/8/2007,Teatime Chocolate Biscuits,Confections
10697,18,9,0.25,13.6825,10/8/2007,Steeleye Stout,Beverages
10697,13.25,30,0.25,9.1,10/8/2007,Escargots de Bourgogne,Seafood
10697,15,30,0.25,15.1125,10/8/2007,Outback Lager,Beverages
10698,21,15,0,8.2875,10/9/2007,Queso Cabrales,Dairy Products
10698,39,8,0.050000001,10.075,10/9/2007,Alice Mutton,Meat/Poultry
10698,123.79,12,0.050000001,29.9,10/9/2007,Thüringer Rostbratwurst,Meat/Poultry
10698,21.05,65,0.050000001,7.8,10/9/2007,Louisiana Fiery Hot Pepper Sauce,Condiments
10698,15,8,0.050000001,15.1125,10/9/2007,Outback Lager,Beverages
10699,9.5,12,0,15.6,10/9/2007,Zaanse koeken,Confections
10700,18,5,0.200000003,25.35,10/10/2007,Chai,Beverages
10700,14,12,0.200000003,6.5,10/10/2007,Sasquatch Ale,Beverages
10700,12.5,40,0.200000003,5.98,10/10/2007,Scottish Longbreads,Confections
10700,21.5,60,0.200000003,4.8425,10/10/2007,Fløtemysost,Dairy Products
10701,55,42,0.150000006,28.535,10/13/2007,Raclette Courdavault,Dairy Products
10701,21.5,20,0.150000006,4.8425,10/13/2007,Fløtemysost,Dairy Products
10701,18,35,0.150000006,21.6125,10/13/2007,Lakkalikööri,Beverages
10702,10,6,0,11.96,10/13/2007,Aniseed Syrup,Condiments
10702,18,15,0,21.6125,10/13/2007,Lakkalikööri,Beverages
10703,19,5,0,6.5,10/14/2007,Chang,Beverages
10703,55,35,0,28.535,10/14/2007,Raclette Courdavault,Dairy Products
10703,15,35,0,19.5,10/14/2007,Röd Kaviar,Seafood
10704,22,6,0,22.1,10/14/2007,Chef Anton's Cajun Seasoning,Condiments
10704,4.5,35,0,12.6425,10/14/2007,Guaraná Fantástica,Beverages
10704,12.75,24,0,11.3425,10/14/2007,Chocolade,Confections
10705,12.5,20,0,3.9,10/15/2007,Gorgonzola Telino,Dairy Products
10705,32,4,0,11.7,10/15/2007,Mascarpone Fabioli,Dairy Products
10706,17.45,20,0,1.625,10/16/2007,Pavlova,Confections
10706,46,24,0,26,10/16/2007,Ipoh Coffee,Beverages
10706,55,8,0,28.535,10/16/2007,Raclette Courdavault,Dairy Products
10707,24,21,0,9.75,10/16/2007,Pâté chinois,Meat/Poultry
10707,19.5,40,0,29.64,10/16/2007,Ravioli Angelo,Grains/Cereals
10707,15,28,0.150000006,15.1125,10/16/2007,Outback Lager,Beverages
10708,21.35,4,0,40.625,10/17/2007,Chef Anton's Gumbo Mix,Condiments
10708,19,5,0,11.05,10/17/2007,Inlagd Sill,Seafood
10709,40,40,0,11.7,10/17/2007,Northwoods Cranberry Sauce,Condiments
10709,53,28,0,24.7,10/17/2007,Manjimup Dried Apples,Produce
10709,34,10,0,8.125,10/17/2007,Camembert Pierrot,Dairy Products
10710,9.2,5,0,8.125,10/20/2007,Teatime Chocolate Biscuits,Confections
10710,9.5,5,0,15.6,10/20/2007,Zaanse koeken,Confections
10711,9.2,12,0,8.125,10/21/2007,Teatime Chocolate Biscuits,Confections
10711,9.65,42,0,22.62,10/21/2007,Jack's New England Clam Chowder,Seafood
10711,32.8,120,0,12.675,10/21/2007,Perth Pasties,Meat/Poultry
10712,32.8,3,0.050000001,12.675,10/21/2007,Perth Pasties,Meat/Poultry
10712,38,30,0,6.175,10/21/2007,Gnocchi di nonna Alice,Grains/Cereals
10713,31,18,0,13.8775,10/22/2007,Ikura,Seafood
10713,31.23,30,0,13.65,10/22/2007,Gumbär Gummibärchen,Confections
10713,9.5,110,0,8.45,10/22/2007,Røgede sild,Seafood
10713,12,24,0,9.75,10/22/2007,Spegesild,Seafood
10714,19,30,0.25,6.5,10/22/2007,Chang,Beverages
10714,39,27,0.25,10.075,10/22/2007,Alice Mutton,Meat/Poultry
10714,9.5,50,0.25,15.6,10/22/2007,Zaanse koeken,Confections
10714,38,18,0.25,6.175,10/22/2007,Gnocchi di nonna Alice,Grains/Cereals
10714,13.25,12,0.25,9.1,10/22/2007,Escargots de Bourgogne,Seafood
10715,31,21,0,13.8775,10/23/2007,Ikura,Seafood
10715,21.5,30,0,4.8425,10/23/2007,Fløtemysost,Dairy Products
10716,10,5,0,16.9,10/24/2007,Sir Rodney's Scones,Confections
10716,53,7,0,24.7,10/24/2007,Manjimup Dried Apples,Produce
10716,28.5,10,0,9.1,10/24/2007,Sirop d'érable,Condiments
10717,10,32,0.050000001,16.9,10/24/2007,Sir Rodney's Scones,Confections
10717,7.45,15,0,5.0375,10/24/2007,Tourtière,Meat/Poultry
10717,36,25,0.050000001,80.4635,10/24/2007,Gudbrandsdalsost,Dairy Products
10718,38,36,0,171.275,10/27/2007,Queso Manchego La Pastora,Dairy Products
10718,17.45,20,0,1.625,10/27/2007,Pavlova,Confections
10718,19,40,0,11.05,10/27/2007,Inlagd Sill,Seafood
10718,49.3,20,0,52.65,10/27/2007,Tarte au sucre,Confections
10719,62.5,12,0.25,24.7,10/27/2007,Carnarvon Tigers,Seafood
10719,25.89,3,0.25,6.2725,10/27/2007,Nord-Ost Matjeshering,Seafood
10719,7.45,40,0.25,5.0375,10/27/2007,Tourtière,Meat/Poultry
10720,18,21,0,13.6825,10/28/2007,Steeleye Stout,Beverages
10720,21.5,8,0,4.8425,10/28/2007,Fløtemysost,Dairy Products
10721,19.45,50,0.050000001,9.1,10/29/2007,Gula Malacca,Condiments
10722,19,3,0,6.5,10/29/2007,Chang,Beverages
10722,12.5,50,0,3.9,10/29/2007,Gorgonzola Telino,Dairy Products
10722,12.5,45,0,5.98,10/29/2007,Scottish Longbreads,Confections
10722,7.75,42,0,28.535,10/29/2007,Rhönbräu Klosterbier,Beverages
10723,31.23,15,0,13.65,10/30/2007,Gumbär Gummibärchen,Confections
10724,31,16,0,13.8775,10/30/2007,Ikura,Seafood
10724,28.5,5,0,9.1,10/30/2007,Sirop d'érable,Condiments
10725,9.65,12,0,22.62,10/31/2007,Jack's New England Clam Chowder,Seafood
10725,7,4,0,35.75,10/31/2007,Filo Mix,Grains/Cereals
10725,24,6,0,9.75,10/31/2007,Pâté chinois,Meat/Poultry
10726,22,25,0,22.1,11/3/2007,Chef Anton's Cajun Seasoning,Condiments
10726,21,5,0,8.2875,11/3/2007,Queso Cabrales,Dairy Products
10727,39,20,0.050000001,10.075,11/3/2007,Alice Mutton,Meat/Poultry
10727,38,10,0.050000001,6.175,11/3/2007,Gnocchi di nonna Alice,Grains/Cereals
10727,55,10,0.050000001,28.535,11/3/2007,Raclette Courdavault,Dairy Products
10728,25.89,15,0,6.2725,11/4/2007,Nord-Ost Matjeshering,Seafood
10728,18.4,6,0,63.05,11/4/2007,Boston Crab Meat,Seafood
10728,24,12,0,9.75,11/4/2007,Pâté chinois,Meat/Poultry
10728,34,15,0,8.125,11/4/2007,Camembert Pierrot,Dairy Products
10729,18,50,0,25.35,11/4/2007,Chai,Beverages
10729,10,30,0,16.9,11/4/2007,Sir Rodney's Scones,Confections
10729,16.25,40,0,13.65,11/4/2007,Valkoinen suklaa,Confections
10730,17.45,15,0.050000001,1.625,11/5/2007,Pavlova,Confections
10730,12.5,3,0.050000001,3.9,11/5/2007,Gorgonzola Telino,Dairy Products
10730,21.05,10,0.050000001,7.8,11/5/2007,Louisiana Fiery Hot Pepper Sauce,Condiments
10731,10,40,0.050000001,16.9,11/6/2007,Sir Rodney's Scones,Confections
10731,53,30,0.050000001,24.7,11/6/2007,Manjimup Dried Apples,Produce
10732,18,20,0,21.6125,11/6/2007,Lakkalikööri,Beverages
10733,23.25,16,0,4.55,11/7/2007,Tofu,Produce
10733,45.6,20,0,12.35,11/7/2007,Rössle Sauerkraut,Produce
10733,7,25,0,35.75,11/7/2007,Filo Mix,Grains/Cereals
10734,25,30,0,11.7,11/7/2007,Grandma's Boysenberry Spread,Condiments
10734,25.89,15,0,6.2725,11/7/2007,Nord-Ost Matjeshering,Seafood
10734,18,20,0,21.6125,11/7/2007,Lakkalikööri,Beverages
10735,28.5,20,0.100000001,9.1,11/10/2007,Sirop d'érable,Condiments
10735,13,2,0.100000001,6.175,11/10/2007,Original Frankfurter grüne Soße,Condiments
10736,21.05,40,0,7.8,11/11/2007,Louisiana Fiery Hot Pepper Sauce,Condiments
10736,7.75,20,0,28.535,11/11/2007,Rhönbräu Klosterbier,Beverages
10737,6,4,0,8.6125,11/11/2007,Konbu,Seafood
10737,9.65,12,0,22.62,11/11/2007,Jack's New England Clam Chowder,Seafood
10738,17.45,3,0,1.625,11/12/2007,Pavlova,Confections
10739,19,6,0,11.05,11/12/2007,Inlagd Sill,Seafood
10739,7,18,0,35.75,11/12/2007,Filo Mix,Grains/Cereals
10740,45.6,5,0.200000003,12.35,11/13/2007,Rössle Sauerkraut,Produce
10740,18,35,0.200000003,13.6825,11/13/2007,Steeleye Stout,Beverages
10740,9.5,40,0.200000003,8.45,11/13/2007,Røgede sild,Seafood
10740,38,14,0.200000003,6.175,11/13/2007,Gnocchi di nonna Alice,Grains/Cereals
10741,19,15,0.200000003,6.5,11/14/2007,Chang,Beverages
10742,10,20,0,11.96,11/14/2007,Aniseed Syrup,Condiments
10742,34,50,0,8.125,11/14/2007,Camembert Pierrot,Dairy Products
10742,34.8,35,0,5.85,11/14/2007,Mozzarella di Giovanni,Dairy Products
10743,12,28,0.050000001,9.75,11/17/2007,Spegesild,Seafood
10744,18.4,50,0.200000003,63.05,11/17/2007,Boston Crab Meat,Seafood
10745,62.5,24,0,24.7,11/18/2007,Carnarvon Tigers,Seafood
10745,19.45,16,0,9.1,11/18/2007,Gula Malacca,Condiments
10745,55,45,0,28.535,11/18/2007,Raclette Courdavault,Dairy Products
10745,34.8,7,0,5.85,11/18/2007,Mozzarella di Giovanni,Dairy Products
10746,6,6,0,8.6125,11/19/2007,Konbu,Seafood
10746,14,28,0,16.8285,11/19/2007,Singaporean Hokkien Fried Mee,Grains/Cereals
10746,49.3,9,0,52.65,11/19/2007,Tarte au sucre,Confections
10746,36,40,0,80.4635,11/19/2007,Gudbrandsdalsost,Dairy Products
10747,12.5,8,0,3.9,11/19/2007,Gorgonzola Telino,Dairy Products
10747,9.65,35,0,22.62,11/19/2007,Jack's New England Clam Chowder,Seafood
10747,43.9,9,0,6.5,11/19/2007,Vegie-spread,Condiments
10747,36,30,0,80.4635,11/19/2007,Gudbrandsdalsost,Dairy Products
10748,9,44,0,23.4,11/20/2007,Tunnbröd,Grains/Cereals
10748,18.4,40,0,63.05,11/20/2007,Boston Crab Meat,Seafood
10748,38,28,0,6.175,11/20/2007,Gnocchi di nonna Alice,Grains/Cereals
10749,38,15,0,6.175,11/20/2007,Gnocchi di nonna Alice,Grains/Cereals
10749,55,6,0,28.535,11/20/2007,Raclette Courdavault,Dairy Products
10749,18,10,0,21.6125,11/20/2007,Lakkalikööri,Beverages
10750,23.25,5,0.150000006,4.55,11/21/2007,Tofu,Produce
10750,9.5,40,0.150000006,8.45,11/21/2007,Røgede sild,Seafood
10750,55,25,0.150000006,28.535,11/21/2007,Raclette Courdavault,Dairy Products
10751,31.23,12,0.100000001,13.65,11/24/2007,Gumbär Gummibärchen,Confections
10751,25.89,30,0,6.2725,11/24/2007,Nord-Ost Matjeshering,Seafood
10751,16.25,20,0.100000001,13.65,11/24/2007,Valkoinen suklaa,Confections
10751,15,15,0,19.5,11/24/2007,Röd Kaviar,Seafood
10752,18,8,0,25.35,11/24/2007,Chai,Beverages
10752,36,3,0,80.4635,11/24/2007,Gudbrandsdalsost,Dairy Products
10753,9.5,4,0,8.45,11/25/2007,Røgede sild,Seafood
10753,10,5,0,10.5625,11/25/2007,Longlife Tofu,Produce
10754,18.4,3,0,63.05,11/25/2007,Boston Crab Meat,Seafood
10755,9.5,30,0.25,15.6,11/26/2007,Zaanse koeken,Confections
10755,38,30,0.25,6.175,11/26/2007,Gnocchi di nonna Alice,Grains/Cereals
10755,19.5,14,0.25,29.64,11/26/2007,Ravioli Angelo,Grains/Cereals
10755,36,25,0.25,80.4635,11/26/2007,Gudbrandsdalsost,Dairy Products
10756,62.5,21,0.200000003,24.7,11/27/2007,Carnarvon Tigers,Seafood
10756,19,20,0.200000003,11.05,11/27/2007,Inlagd Sill,Seafood
10756,12.5,6,0.200000003,5.98,11/27/2007,Scottish Longbreads,Confections
10756,36,20,0.200000003,80.4635,11/27/2007,Gudbrandsdalsost,Dairy Products
10757,14,30,0,6.5,11/27/2007,Sasquatch Ale,Beverages
10757,55,7,0,28.535,11/27/2007,Raclette Courdavault,Dairy Products
10757,49.3,30,0,52.65,11/27/2007,Tarte au sucre,Confections
10757,33.25,24,0,18.525,11/27/2007,Wimmers gute Semmelknödel,Grains/Cereals
10758,31.23,20,0,13.65,11/28/2007,Gumbär Gummibärchen,Confections
10758,7,60,0,35.75,11/28/2007,Filo Mix,Grains/Cereals
10758,15,40,0,15.1125,11/28/2007,Outback Lager,Beverages
10759,32,10,0,11.7,11/28/2007,Mascarpone Fabioli,Dairy Products
10760,14,12,0.25,20.2995,12/1/2007,NuNuCa Nuß-Nougat-Creme,Confections
10760,43.9,40,0,20.15,12/1/2007,Schoggi Schokolade,Confections
10760,46,30,0.25,26,12/1/2007,Ipoh Coffee,Beverages
10761,14,35,0.25,20.2995,12/2/2007,NuNuCa Nuß-Nougat-Creme,Confections
10761,7.75,18,0,28.535,12/2/2007,Rhönbräu Klosterbier,Beverages
10762,18,16,0,13,12/2/2007,Chartreuse verte,Beverages
10762,9.5,30,0,15.6,12/2/2007,Zaanse koeken,Confections
10762,53,28,0,24.7,12/2/2007,Manjimup Dried Apples,Produce
10762,38,60,0,6.175,12/2/2007,Gnocchi di nonna Alice,Grains/Cereals
10763,10,40,0,16.9,12/3/2007,Sir Rodney's Scones,Confections
10763,21,6,0,2.925,12/3/2007,Gustaf's Knäckebröd,Grains/Cereals
10763,4.5,20,0,12.6425,12/3/2007,Guaraná Fantástica,Beverages
10764,10,20,0.100000001,11.96,12/3/2007,Aniseed Syrup,Condiments
10764,18,130,0.100000001,13,12/3/2007,Chartreuse verte,Beverages
10765,21.05,80,0.100000001,7.8,12/4/2007,Louisiana Fiery Hot Pepper Sauce,Condiments
10766,19,40,0,6.5,12/5/2007,Chang,Beverages
10766,30,35,0,12.35,12/5/2007,Uncle Bob's Organic Dried Pears,Produce
10766,12.5,40,0,5.98,12/5/2007,Scottish Longbreads,Confections
10767,14,2,0,16.8285,12/5/2007,Singaporean Hokkien Fried Mee,Grains/Cereals
10768,21,4,0,2.925,12/8/2007,Gustaf's Knäckebröd,Grains/Cereals
10768,12.5,50,0,3.9,12/8/2007,Gorgonzola Telino,Dairy Products
10768,34,15,0,8.125,12/8/2007,Camembert Pierrot,Dairy Products
10768,21.5,12,0,4.8425,12/8/2007,Fløtemysost,Dairy Products
10769,9.65,30,0.050000001,22.62,12/8/2007,Jack's New England Clam Chowder,Seafood
10769,7,15,0.050000001,35.75,12/8/2007,Filo Mix,Grains/Cereals
10769,28.5,20,0,9.1,12/8/2007,Sirop d'érable,Condiments
10769,49.3,15,0,52.65,12/8/2007,Tarte au sucre,Confections
10770,21,15,0.25,8.2875,12/9/2007,Queso Cabrales,Dairy Products
10771,21.5,16,0,4.8425,12/10/2007,Fløtemysost,Dairy Products
10772,123.79,18,0,29.9,12/10/2007,Thüringer Rostbratwurst,Meat/Poultry
10772,55,25,0,28.535,12/10/2007,Raclette Courdavault,Dairy Products
10773,39,33,0,10.075,12/11/2007,Alice Mutton,Meat/Poultry
10773,12.5,70,0.200000003,3.9,12/11/2007,Gorgonzola Telino,Dairy Products
10773,7.75,7,0.200000003,28.535,12/11/2007,Rhönbräu Klosterbier,Beverages
10774,12.5,2,0.25,3.9,12/11/2007,Gorgonzola Telino,Dairy Products
10774,17,50,0,11.7,12/11/2007,Louisiana Hot Spiced Okra,Condiments
10775,31,6,0,13.8775,12/12/2007,Ikura,Seafood
10775,14,3,0,32.045,12/12/2007,Laughing Lumberjack Lager,Beverages
10776,12.5,16,0.050000001,3.9,12/15/2007,Gorgonzola Telino,Dairy Products
10776,14,12,0.050000001,16.8285,12/15/2007,Singaporean Hokkien Fried Mee,Grains/Cereals
10776,9.5,27,0.050000001,8.45,12/15/2007,Røgede sild,Seafood
10776,53,120,0.050000001,24.7,12/15/2007,Manjimup Dried Apples,Produce
10777,14,20,0.200000003,16.8285,12/15/2007,Singaporean Hokkien Fried Mee,Grains/Cereals
10778,9.65,10,0,22.62,12/16/2007,Jack's New England Clam Chowder,Seafood
10779,17.45,20,0,1.625,12/16/2007,Pavlova,Confections
10779,49.3,20,0,52.65,12/16/2007,Tarte au sucre,Confections
10780,15,35,0,15.1125,12/16/2007,Outback Lager,Beverages
10780,13,15,0,6.175,12/16/2007,Original Frankfurter grüne Soße,Condiments
10781,7.45,3,0.200000003,5.0375,12/17/2007,Tourtière,Meat/Poultry
10781,38,20,0.200000003,6.175,12/17/2007,Gnocchi di nonna Alice,Grains/Cereals
10781,10,35,0,10.5625,12/17/2007,Longlife Tofu,Produce
10782,12.5,1,0,3.9,12/17/2007,Gorgonzola Telino,Dairy Products
10783,12.5,10,0,3.9,12/18/2007,Gorgonzola Telino,Dairy Products
10783,263.5,5,0,20.8,12/18/2007,Côte de Blaye,Beverages
10784,19,30,0,11.05,12/18/2007,Inlagd Sill,Seafood
10784,18,2,0.150000006,13,12/18/2007,Chartreuse verte,Beverages
10784,34.8,30,0.150000006,5.85,12/18/2007,Mozzarella di Giovanni,Dairy Products
10785,31,10,0,13.8775,12/18/2007,Ikura,Seafood
10785,7.75,10,0,28.535,12/18/2007,Rhönbräu Klosterbier,Beverages
10786,40,30,0.200000003,11.7,12/19/2007,Northwoods Cranberry Sauce,Condiments
10786,25.89,15,0.200000003,6.2725,12/19/2007,Nord-Ost Matjeshering,Seafood
10786,7.75,42,0.200000003,28.535,12/19/2007,Rhönbräu Klosterbier,Beverages
10787,19,15,0.050000001,6.5,12/19/2007,Chang,Beverages
10787,123.79,20,0.050000001,29.9,12/19/2007,Thüringer Rostbratwurst,Meat/Poultry
10788,9.2,50,0.050000001,8.125,12/22/2007,Teatime Chocolate Biscuits,Confections
10788,7.75,40,0.050000001,28.535,12/22/2007,Rhönbräu Klosterbier,Beverages
10789,62.5,30,0,24.7,12/22/2007,Carnarvon Tigers,Seafood
10789,18,15,0,13.6825,12/22/2007,Steeleye Stout,Beverages
10789,43.9,30,0,6.5,12/22/2007,Vegie-spread,Condiments
10789,12.5,18,0,5.98,12/22/2007,Scottish Longbreads,Confections
10790,30,3,0.150000006,12.35,12/22/2007,Uncle Bob's Organic Dried Pears,Produce
