SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,UnitPriceDiscountPct,ProductStandardCost,ShipDate,MonthName,MonthNumber,Quarter,Year,RepLastName,EmployeeTitle,ProductName,BusinessType,ResellerName,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup
SO43884,10,4,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 48",Warehouse,Hardware Components,Central,United States,North America
SO43884,11,6,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, XL",Warehouse,Hardware Components,Central,United States,North America
SO43884,12,1,722.5949,0,623.8403,2/5/2011,February,2,1,2011,Carson,Sales Representative,"HL Mountain Frame - Silver, 38",Warehouse,Hardware Components,Central,United States,North America
SO43884,13,8,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 38",Warehouse,Hardware Components,Central,United States,North America
SO43884,14,8,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Carson,Sales Representative,AWC Logo Cap,Warehouse,Hardware Components,Central,United States,North America
SO43884,15,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Black, 38",Warehouse,Hardware Components,Central,United States,North America
SO43884,16,3,714.7043,0,617.0281,2/5/2011,February,2,1,2011,Carson,Sales Representative,"HL Mountain Frame - Black, 42",Warehouse,Hardware Components,Central,United States,North America
SO43884,17,14,1971.9942,0.02,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 42",Warehouse,Hardware Components,Central,United States,North America
SO43884,18,4,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Sport-100 Helmet, Red",Warehouse,Hardware Components,Central,United States,North America
SO43884,19,4,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain-100 Silver, 48",Warehouse,Hardware Components,Central,United States,North America
SO43884,20,4,5.7,0,3.3963,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Mountain Bike Socks, M",Warehouse,Hardware Components,Central,United States,North America
SO43884,21,1,722.5949,0,623.8403,2/5/2011,February,2,1,2011,Carson,Sales Representative,"HL Mountain Frame - Silver, 46",Warehouse,Hardware Components,Central,United States,North America
SO43884,22,1,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Hardware Components,Central,United States,North America
SO43885,1,4,5.7,0,3.3963,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain Bike Socks, L",Specialty Bike Shop,Basic Sports Equipment,Southwest,United States,North America
SO43885,2,8,5.7,0,3.3963,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain Bike Socks, M",Specialty Bike Shop,Basic Sports Equipment,Southwest,United States,North America
SO43886,1,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 58",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,2,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 48",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,3,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 48",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,4,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 44",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,5,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 44",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,6,3,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Sport-100 Helmet, Blue",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,7,6,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,AWC Logo Cap,Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,8,1,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Sport-100 Helmet, Black",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,9,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 52",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,10,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 52",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,11,5,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 60",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,12,1,356.898,0,352.1394,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"ML Road Frame - Red, 52",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,13,1,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Long-Sleeve Logo Jersey, XL",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,14,1,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 62",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,15,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 60",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,16,1,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Black, 58",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,17,5,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,18,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 60",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,19,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 44",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,20,2,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-150 Red, 56",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43886,21,4,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Long-Sleeve Logo Jersey, L",Warehouse,Finer Riding Supplies,Canada,Canada,North America
SO43887,1,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Reiter,Sales Representative,"Road-650 Black, 58",Warehouse,New Bikes Company,Southeast,United States,North America
SO43888,1,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 52",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,2,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 60",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,3,2,178.5808,0,176.1997,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Black, 52",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,4,1,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 44",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,5,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 44",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,6,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 60",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,7,1,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-150 Red, 56",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,8,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 44",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,9,5,874.794,0,884.7083,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-450 Red, 58",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,10,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 52",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,11,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 62",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,12,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Red, 48",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,13,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 58",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43888,14,1,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"LL Road Frame - Red, 48",Warehouse,Wholesale Parts,Canada,Canada,North America
SO43889,1,1,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Black, 48",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO43889,2,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Long-Sleeve Logo Jersey, XL",Value Added Reseller,General Department Stores,Canada,Canada,North America
SO43890,1,5,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Silver, 38",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,2,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Black, 44",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,3,7,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Silver, 44",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,4,2,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Silver, 48",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,5,3,722.5949,0,623.8403,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"HL Mountain Frame - Silver, 46",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,6,5,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Silver, 42",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,7,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Black, 42",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,8,1,722.5949,0,623.8403,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"HL Mountain Frame - Silver, 38",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,9,1,714.7043,0,617.0281,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"HL Mountain Frame - Black, 38",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,10,8,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Black, 38",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,11,4,5.7,0,3.3963,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain Bike Socks, M",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,12,3,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Mountain-100 Black, 48",Warehouse,Serious Cycles,Canada,Canada,North America
SO43890,13,3,809.76,0,699.0928,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"HL Mountain Frame - Black, 48",Warehouse,Serious Cycles,Canada,Canada,North America
SO43891,1,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain-100 Black, 38",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43891,2,2,5.7,0,3.3963,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain Bike Socks, L",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43891,3,1,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain-100 Black, 48",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43891,4,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain-100 Silver, 44",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43891,5,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain-100 Silver, 38",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43891,6,4,5.7,0,3.3963,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain Bike Socks, M",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43891,7,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain-100 Black, 42",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43891,8,3,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain-100 Silver, 42",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43891,9,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Mountain-100 Black, 44",Specialty Bike Shop,Cross-Country Riding Supplies,Canada,Canada,North America
SO43892,1,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-650 Red, 44",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,2,3,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Long-Sleeve Logo Jersey, L",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,3,2,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-150 Red, 56",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,4,3,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Ito,Sales Representative,AWC Logo Cap,Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,5,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-650 Red, 48",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,6,5,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-650 Red, 60",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,7,1,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Ito,Sales Representative,"LL Road Frame - Red, 60",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,8,2,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Sport-100 Helmet, Blue",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,9,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-450 Red, 58",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,10,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-650 Black, 52",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,11,4,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-650 Red, 62",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,12,3,874.794,0,884.7083,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-450 Red, 52",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43892,13,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Ito,Sales Representative,"Road-650 Black, 58",Value Added Reseller,Farthermost Bike Shop,Southwest,United States,North America
SO43893,1,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Saraiva,Sales Representative,"Road-650 Black, 52",Value Added Reseller,Acceptable Sales & Service,Canada,Canada,North America
SO43894,1,3,5.7,0,3.3963,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain Bike Socks, L",Specialty Bike Shop,Some Discount Store,Northwest,United States,North America
SO43894,2,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 44",Specialty Bike Shop,Some Discount Store,Northwest,United States,North America
SO43894,3,3,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 38",Specialty Bike Shop,Some Discount Store,Northwest,United States,North America
SO43894,4,4,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 42",Specialty Bike Shop,Some Discount Store,Northwest,United States,North America
SO43894,5,8,5.7,0,3.3963,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain Bike Socks, M",Specialty Bike Shop,Some Discount Store,Northwest,United States,North America
SO43894,6,5,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 48",Specialty Bike Shop,Some Discount Store,Northwest,United States,North America
SO43894,7,2,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Silver, 38",Specialty Bike Shop,Some Discount Store,Northwest,United States,North America
SO43895,1,6,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,AWC Logo Cap,Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,2,2,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Sport-100 Helmet, Blue",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,3,2,722.5949,0,623.8403,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"HL Mountain Frame - Silver, 38",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,4,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,5,4,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Long-Sleeve Logo Jersey, XL",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,6,1,714.7043,0,617.0281,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"HL Mountain Frame - Black, 38",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,7,1,714.7043,0,617.0281,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"HL Mountain Frame - Black, 42",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,8,2,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Silver, 38",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,9,4,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 48",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,10,1,809.76,0,699.0928,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"HL Mountain Frame - Black, 48",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,11,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 38",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,12,2,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Silver, 42",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,13,4,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Mountain-100 Black, 42",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,14,3,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Sport-100 Helmet, Red",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43895,15,3,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Ansman-Wolfe,Sales Representative,"Sport-100 Helmet, Black",Warehouse,Vast Bike Sales and Rental,Northwest,United States,North America
SO43896,1,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-450 Red, 52",Specialty Bike Shop,Rental Bikes,Southwest,United States,North America
SO43896,2,1,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Black, 52",Specialty Bike Shop,Rental Bikes,Southwest,United States,North America
SO43896,3,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 60",Specialty Bike Shop,Rental Bikes,Southwest,United States,North America
SO43896,4,4,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Road-650 Red, 44",Specialty Bike Shop,Rental Bikes,Southwest,United States,North America
SO43896,5,4,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Carson,Sales Representative,"Long-Sleeve Logo Jersey, L",Specialty Bike Shop,Rental Bikes,Southwest,United States,North America
SO43897,1,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Long-Sleeve Logo Jersey, XL",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,2,5,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Silver, 42",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,3,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Black, 48",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,4,4,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Black, 44",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,5,2,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Black, 38",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,6,10,5.7,0,3.3963,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain Bike Socks, M",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,7,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Long-Sleeve Logo Jersey, L",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,8,4,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Sport-100 Helmet, Red",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,9,6,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Silver, 38",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,10,5,2024.994,0,1898.0944,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Black, 42",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,11,4,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Sport-100 Helmet, Black",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,12,4,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Sport-100 Helmet, Blue",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,13,1,2039.994,0,1912.1544,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,"Mountain-100 Silver, 48",Value Added Reseller,Resale Services,Southwest,United States,North America
SO43897,14,3,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Mitchell,Sales Representative,AWC Logo Cap,Value Added Reseller,Resale Services,Southwest,United States,North America
SO43898,1,13,405.477,0.02,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Black, 52",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,2,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Black, 44",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,3,4,874.794,0,884.7083,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-450 Red, 60",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,4,2,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Long-Sleeve Logo Jersey, XL",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,5,7,5.1865,0,5.7052,2/5/2011,February,2,1,2011,Vargas,Sales Representative,AWC Logo Cap,Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,6,1,874.794,0,884.7083,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-450 Red, 58",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,7,5,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Sport-100 Helmet, Red",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,8,2,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"LL Road Frame - Red, 44",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,9,6,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Sport-100 Helmet, Blue",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,10,3,2146.962,0,2171.2942,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-150 Red, 56",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,11,8,20.1865,0,12.0278,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Sport-100 Helmet, Black",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,12,3,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Red, 60",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,13,11,27.879,0.02,31.7244,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Long-Sleeve Logo Jersey, L",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,14,2,419.4589,0,413.1463,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-650 Red, 52",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,15,4,183.9382,0,181.4857,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"LL Road Frame - Red, 60",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,16,3,356.898,0,352.1394,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"ML Road Frame - Red, 48",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,17,2,874.794,0,884.7083,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-450 Red, 44",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,18,10,874.794,0,884.7083,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Road-450 Red, 52",Warehouse,Rewarding Activities Company,Canada,Canada,North America
SO43898,19,3,28.8404,0,31.7244,2/5/2011,February,2,1,2011,Vargas,Sales Representative,"Long-Sleeve Logo Jersey, M",Warehouse,Rewarding Activities Company,Canada,Canada,North America
